,drug,cell_line,IC50
22570,Piperlongumine,ECC12,1.754526
22571,Pyridostatin,ECC12,3.041519
22572,RO-3306,ECC12,3.58252
22573,RVX-208,ECC12,5.080978
22574,Rapamycin,ECC12,-0.051043
22575,Refametinib,ECC12,5.052487
22576,Ribociclib,ECC12,3.716052
22577,Ruxolitinib,ECC12,4.499045
22578,SB216763,ECC12,5.170876
22579,SB505124,ECC12,1.9725
22580,SB590885,ECC12,4.524408
22581,SCH772984,ECC12,4.28754
22582,SL0101,ECC12,3.872794
22583,SN-38,ECC12,-0.135528
22584,Sabutoclax,ECC12,0.623129
22585,Sapitinib,ECC12,4.706136
22586,Savolitinib,ECC12,2.883658
22587,Sepantronium bromide,ECC12,-1.117514
22588,Serdemetan,ECC12,5.005322
22589,Sorafenib,ECC12,1.748155
22590,Staurosporine,ECC12,-1.639205
22591,Talazoparib,ECC12,2.930577
22592,Tanespimycin,ECC12,-0.110087
22593,Taselisib,ECC12,3.950713
22594,Telomerase Inhibitor IX,ECC12,1.585631
22595,Temozolomide,ECC12,6.3195
22596,Temsirolimus,ECC12,2.529289
22597,Tozasertib,ECC12,2.177363
22598,Trametinib,ECC12,2.665347
22599,Tretinoin,ECC12,4.706327
22600,Ulixertinib,ECC12,3.280126
22601,Uprosertib,ECC12,3.248076
22602,VE-822,ECC12,3.458777
22603,VE821,ECC12,3.47969
22604,VX-11e,ECC12,2.681461
22605,Venetoclax,ECC12,0.689034
22606,Vinorelbine,ECC12,-2.43441
22607,Vismodegib,ECC12,5.057918
22608,Vorinostat,ECC12,-0.057673
22609,WEHI-539,ECC12,4.138079
22610,WIKI4,ECC12,3.835884
22611,WZ4003,ECC12,5.221023
22612,Wee1 Inhibitor,ECC12,0.726404
22613,Wnt-C59,ECC12,4.69848
22614,XAV939,ECC12,4.172071
22615,YK-4-279,ECC12,2.133398
22616,ZM447439,ECC12,3.830601
22617,5-Fluorouracil,SUPM2,-0.189862
22618,5-azacytidine,SUPM2,0.459469
22619,A-366,SUPM2,3.828475
22620,ABT737,SUPM2,1.253337
22621,AGI-5198,SUPM2,3.132588
22622,AGI-6780,SUPM2,1.755297
22623,AGK2,SUPM2,2.06037
22624,AMG-319,SUPM2,3.922762
22625,AT13148,SUPM2,2.222232
22626,AZ6102,SUPM2,1.63528
22627,AZ960,SUPM2,-1.431942
22628,AZD1208,SUPM2,3.924822
22629,AZD1332,SUPM2,1.187998
22630,AZD2014,SUPM2,0.302072
22631,AZD4547,SUPM2,0.620462
22632,AZD5153,SUPM2,-0.420224
22633,AZD5363,SUPM2,2.376365
22634,AZD5438,SUPM2,-0.297149
22635,AZD5991,SUPM2,-1.202424
22636,AZD6738,SUPM2,-0.720591
22637,AZD7762,SUPM2,-1.787244
22638,AZD8055,SUPM2,-2.00618
22639,AZD8186,SUPM2,2.943241
22640,Acetalax,SUPM2,3.94956
22641,Afuresertib,SUPM2,2.22776
22642,Alisertib,SUPM2,-3.349581
22643,Alpelisib,SUPM2,3.47354
22644,Avagacestat,SUPM2,2.452524
22645,Axitinib,SUPM2,-0.287479
22646,BI-2536,SUPM2,-3.853243
22647,BIBR-1532,SUPM2,2.455159
22648,BMS-536924,SUPM2,0.422456
22649,BMS-754807,SUPM2,-0.499191
22650,Bleomycin,SUPM2,-0.524525
22651,Bleomycin (50 uM),SUPM2,0.530797
22652,Bortezomib,SUPM2,-5.767948
22653,Bosutinib,SUPM2,1.664127
22654,Buparlisib,SUPM2,-0.292816
22655,CCT007093,SUPM2,3.9116
22656,CPI-637,SUPM2,2.016758
22657,CZC24832,SUPM2,3.049554
22658,Camptothecin,SUPM2,-5.387526
22659,Carmustine,SUPM2,4.415407
22660,Cediranib,SUPM2,1.767123
22661,Cisplatin,SUPM2,0.211484
22662,Crizotinib,SUPM2,-1.697336
22663,Cyclophosphamide,SUPM2,3.240868
22664,Cytarabine,SUPM2,-1.103148
22665,Dacarbazine,SUPM2,3.755378
22666,Dactinomycin,SUPM2,-6.359875
22667,Dactolisib,SUPM2,-3.458592
22668,Dasatinib,SUPM2,1.847207
22669,Dinaciclib,SUPM2,-3.998776
22670,Docetaxel,SUPM2,-5.943591
22671,Doramapimod,SUPM2,3.924511
22672,EHT-1864,SUPM2,2.052983
22673,EPZ004777,SUPM2,3.230407
22674,EPZ5676,SUPM2,4.053999
22675,Elephantin,SUPM2,2.571672
22676,Entinostat,SUPM2,0.515867
22677,Entospletinib,SUPM2,3.574716
22678,Epirubicin,SUPM2,-4.161165
22679,Fludarabine,SUPM2,4.371494
22680,Foretinib,SUPM2,-0.746936
22681,Fulvestrant,SUPM2,1.461845
22682,GDC0810,SUPM2,2.77017
22683,GNE-317,SUPM2,-0.322137
22684,GSK-LSD1,SUPM2,1.613991
22685,GSK1904529A,SUPM2,2.450093
22686,GSK2110183B,SUPM2,2.720937
22687,GSK2578215A,SUPM2,3.500092
22688,GSK2606414,SUPM2,2.350279
22689,GSK2801,SUPM2,3.353887
22690,GSK2830371,SUPM2,3.250987
22691,GSK343,SUPM2,1.678415
22692,GSK591,SUPM2,2.782982
22693,GW441756,SUPM2,2.226204
22694,Gallibiscoquinazole,SUPM2,0.339149
22695,Gefitinib,SUPM2,2.291424
22696,Gemcitabine,SUPM2,-4.58892
22697,I-BET-762,SUPM2,2.592704
22698,I-BRD9,SUPM2,3.52574
22699,ICL-SIRT078,SUPM2,1.765442
22700,IWP-2,SUPM2,1.002295
22701,Ibrutinib,SUPM2,3.747625
22702,Ipatasertib,SUPM2,3.889289
22703,Irinotecan,SUPM2,-0.275283
22704,JQ1,SUPM2,-0.850572
22705,KRAS (G12C) Inhibitor-12,SUPM2,2.908795
22706,KU-55933,SUPM2,2.67283
22707,LCL161,SUPM2,2.336695
22708,LGK974,SUPM2,2.335449
22709,LJI308,SUPM2,3.830257
22710,LMP744,SUPM2,-4.089035
22711,LY2109761,SUPM2,3.924917
22712,Lapatinib,SUPM2,1.911744
22713,Leflunomide,SUPM2,3.215446
22714,Lenalidomide,SUPM2,3.587884
22715,Lestaurtinib,SUPM2,-2.390607
22716,Linsitinib,SUPM2,3.206486
22717,Luminespib,SUPM2,-3.555186
22718,MG-132,SUPM2,-1.824594
22719,MIM1,SUPM2,0.998056
22720,MIRA-1,SUPM2,4.107297
22721,MK-1775,SUPM2,-1.4773
22722,MK-2206,SUPM2,1.765069
22723,MK-8776,SUPM2,0.134997
22724,ML323,SUPM2,2.978453
22725,MN-64,SUPM2,3.923247
22726,Methotrexate,SUPM2,-3.946999
22727,Mirin,SUPM2,3.425467
22728,Mitoxantrone,SUPM2,-3.850639
22729,Motesanib,SUPM2,2.785115
22730,Mycophenolic acid,SUPM2,0.123686
22731,N-acetyl cysteine,SUPM2,9.221049
22732,NVP-ADW742,SUPM2,1.808744
22733,Navitoclax,SUPM2,0.514758
22734,Nelarabine,SUPM2,4.372239
22735,Nilotinib,SUPM2,2.036648
22736,Nutlin-3a (-),SUPM2,0.391775
22737,OF-1,SUPM2,1.253162
22738,OSI-027,SUPM2,2.205535
22739,OTX015,SUPM2,0.738433
22740,Obatoclax Mesylate,SUPM2,-1.042459
22741,Olaparib,SUPM2,0.701913
22742,Osimertinib,SUPM2,1.335547
22743,Oxaliplatin,SUPM2,1.549201
22744,P22077,SUPM2,3.924917
22745,PCI-34051,SUPM2,3.008672
22746,PD173074,SUPM2,1.830266
22747,PFI-1,SUPM2,3.099096
22748,PFI3,SUPM2,3.724004
22749,PLX-4720,SUPM2,3.30751
22750,POMHEX,SUPM2,-0.012804
22751,PRIMA-1MET,SUPM2,4.844388
22752,PRT062607,SUPM2,1.489408
22753,Paclitaxel,SUPM2,-5.251059
22754,Palbociclib,SUPM2,1.529921
22755,Pevonedistat,SUPM2,-2.004388
22756,Picolinici-acid,SUPM2,3.892461
22757,Pictilisib,SUPM2,1.140421
22758,Pyridostatin,SUPM2,2.699214
22759,RO-3306,SUPM2,1.492809
22760,RVX-208,SUPM2,3.924917
22761,Rapamycin,SUPM2,-2.880416
22762,Refametinib,SUPM2,3.530954
22763,Remodelin,SUPM2,4.323706
22764,Ribociclib,SUPM2,0.776977
22765,Romidepsin,SUPM2,-5.118206
22766,Ruxolitinib,SUPM2,3.362959
22767,SB216763,SUPM2,3.672573
22768,SB590885,SUPM2,3.226705
22769,SCH772984,SUPM2,2.6669
22770,Sabutoclax,SUPM2,-3.099766
22771,Sapitinib,SUPM2,2.889821
22772,Savolitinib,SUPM2,0.608013
22773,Sepantronium bromide,SUPM2,-5.321826
22774,Serdemetan,SUPM2,2.462928
22775,Sinularin,SUPM2,2.702545
22776,Sorafenib,SUPM2,0.960436
22777,Staurosporine,SUPM2,-3.233381
22778,Talazoparib,SUPM2,-3.511363
22779,Tanespimycin,SUPM2,-1.602252
22780,Taselisib,SUPM2,2.226232
22781,Telomerase Inhibitor IX,SUPM2,-1.665216
22782,Temozolomide,SUPM2,2.356599
22783,Temsirolimus,SUPM2,0.008172
22784,Topotecan,SUPM2,-3.015036
22785,Trametinib,SUPM2,0.212505
22786,UNC0379,SUPM2,0.761639
22787,UNC0638,SUPM2,0.580377
22788,Ulixertinib,SUPM2,1.787589
22789,Uprosertib,SUPM2,2.385966
22790,VE-822,SUPM2,-1.027038
22791,VE821,SUPM2,1.322861
22792,VX-11e,SUPM2,2.067384
22793,Venetoclax,SUPM2,0.398243
22794,Vinblastine,SUPM2,-7.296693
22795,Vincristine,SUPM2,-4.795873
22796,Vinorelbine,SUPM2,-6.387451
22797,Vismodegib,SUPM2,3.924917
22798,Vorinostat,SUPM2,0.847763
22799,WEHI-539,SUPM2,1.646295
22800,WIKI4,SUPM2,2.979388
22801,WZ4003,SUPM2,1.868213
22802,Wee1 Inhibitor,SUPM2,-0.199772
22803,Wnt-C59,SUPM2,2.147386
22804,XAV939,SUPM2,2.79816
22805,YK-4-279,SUPM2,-0.676762
22806,ZM447439,SUPM2,-0.423756
22807,Zoledronate,SUPM2,1.655761
22808,glutathione,SUPM2,7.115033
22809,5-Fluorouracil,KPNYN,4.383056
22810,ABT737,KPNYN,-3.090459
22811,AGI-5198,KPNYN,5.120412
22812,AGI-6780,KPNYN,4.249998
22813,AMG-319,KPNYN,4.327171
22814,AZ960,KPNYN,2.227501
22815,AZD1208,KPNYN,5.219061
22816,AZD1332,KPNYN,3.791711
22817,AZD2014,KPNYN,4.459357
22818,AZD4547,KPNYN,2.388381
22819,AZD5153,KPNYN,4.881001
22820,AZD5363,KPNYN,4.545997
22821,AZD5438,KPNYN,5.113208
22822,AZD5582,KPNYN,1.624217
22823,AZD5991,KPNYN,6.277366
22824,AZD6738,KPNYN,-0.168007
22825,AZD7762,KPNYN,-2.050372
22826,AZD8055,KPNYN,2.436922
22827,AZD8186,KPNYN,4.63872
22828,Acetalax,KPNYN,6.443932
22829,Afuresertib,KPNYN,3.598997
22830,Alisertib,KPNYN,0.569047
22831,Alpelisib,KPNYN,3.986407
22832,Avagacestat,KPNYN,6.190374
22833,BI-2536,KPNYN,-3.31382
22834,BIBR-1532,KPNYN,5.032932
22835,BMS-536924,KPNYN,3.374047
22836,BMS-754807,KPNYN,0.602435
22837,Bleomycin,KPNYN,3.554075
22838,Bleomycin (50 uM),KPNYN,3.648255
22839,Bortezomib,KPNYN,-4.208063
22840,Bosutinib,KPNYN,3.626735
22841,Buparlisib,KPNYN,2.226759
22842,CCT007093,KPNYN,5.639336
22843,CZC24832,KPNYN,5.459665
22844,Camptothecin,KPNYN,-2.622223
22845,Carmustine,KPNYN,6.050757
22846,Cediranib,KPNYN,2.441901
22847,Cisplatin,KPNYN,1.760002
22848,Crizotinib,KPNYN,2.261048
22849,Cyclophosphamide,KPNYN,6.169593
22850,Cytarabine,KPNYN,0.330176
22851,Dacarbazine,KPNYN,6.61518
22852,Dactinomycin,KPNYN,-0.6344
22853,Dactolisib,KPNYN,-1.567581
22854,Dasatinib,KPNYN,4.698525
22855,Dinaciclib,KPNYN,2.506226
22856,Docetaxel,KPNYN,-0.817438
22857,Doramapimod,KPNYN,5.746206
22858,EHT-1864,KPNYN,3.811779
22859,EPZ004777,KPNYN,5.317304
22860,EPZ5676,KPNYN,5.892022
22861,Elephantin,KPNYN,2.978353
22862,Entinostat,KPNYN,1.14776
22863,Entospletinib,KPNYN,6.191724
22864,Epirubicin,KPNYN,-1.487692
22865,Fludarabine,KPNYN,4.735826
22866,Foretinib,KPNYN,0.890474
22867,Fulvestrant,KPNYN,4.238944
22868,GDC0810,KPNYN,6.145709
22869,GNE-317,KPNYN,0.808485
22870,GSK-LSD1,KPNYN,2.420788
22871,GSK1904529A,KPNYN,5.692228
22872,GSK2110183B,KPNYN,3.415488
22873,GSK2578215A,KPNYN,5.70863
22874,GSK2606414,KPNYN,3.445806
22875,GSK2801,KPNYN,4.186986
22876,GSK2830371,KPNYN,6.086966
22877,GSK343,KPNYN,4.482151
22878,GW441756,KPNYN,4.328022
22879,Gallibiscoquinazole,KPNYN,3.917108
22880,Gefitinib,KPNYN,4.384606
22881,Gemcitabine,KPNYN,-2.363404
22882,I-BET-762,KPNYN,6.261647
22883,I-BRD9,KPNYN,3.907072
22884,ICL-SIRT078,KPNYN,4.748383
22885,IWP-2,KPNYN,2.959512
22886,Ibrutinib,KPNYN,5.072816
22887,Ipatasertib,KPNYN,5.289756
22888,Irinotecan,KPNYN,1.025275
22889,JQ1,KPNYN,2.351263
22890,KRAS (G12C) Inhibitor-12,KPNYN,3.817125
22891,KU-55933,KPNYN,5.321954
22892,LCL161,KPNYN,5.462977
22893,LGK974,KPNYN,4.402434
22894,LMP744,KPNYN,0.288164
22895,LY2109761,KPNYN,4.989639
22896,Lapatinib,KPNYN,4.135696
22897,Leflunomide,KPNYN,4.878466
22898,Lenalidomide,KPNYN,6.277219
22899,Lestaurtinib,KPNYN,-1.660831
22900,Linsitinib,KPNYN,2.850905
22901,Luminespib,KPNYN,-1.64176
22902,MG-132,KPNYN,-1.376121
22903,MIM1,KPNYN,3.601008
22904,MIRA-1,KPNYN,5.082323
22905,MK-1775,KPNYN,-1.058802
22906,MK-2206,KPNYN,3.622088
22907,MK-8776,KPNYN,0.209012
22908,ML323,KPNYN,6.156516
22909,MN-64,KPNYN,3.7264
22910,Methotrexate,KPNYN,-1.024058
22911,Mirin,KPNYN,4.727504
22912,Mitoxantrone,KPNYN,1.061169
22913,Motesanib,KPNYN,6.277366
22914,N-acetyl cysteine,KPNYN,11.157431
22915,NVP-ADW742,KPNYN,1.42613
22916,Navitoclax,KPNYN,-1.424484
22917,Nelarabine,KPNYN,6.890818
22918,Nilotinib,KPNYN,5.201138
22919,Nutlin-3a (-),KPNYN,2.528026
22920,OF-1,KPNYN,3.548768
22921,OTX015,KPNYN,6.277366
22922,Obatoclax Mesylate,KPNYN,1.346173
22923,Olaparib,KPNYN,3.319523
22924,Osimertinib,KPNYN,2.394633
22925,Oxaliplatin,KPNYN,4.676171
22926,P22077,KPNYN,5.240595
22927,PCI-34051,KPNYN,3.109165
22928,PD173074,KPNYN,3.510653
22929,PFI-1,KPNYN,3.950893
22930,PFI3,KPNYN,4.64431
22931,PLX-4720,KPNYN,6.231722
22932,PRIMA-1MET,KPNYN,3.022223
22933,PRT062607,KPNYN,2.923649
22934,Paclitaxel,KPNYN,-3.740455
22935,Palbociclib,KPNYN,3.380005
22936,Pevonedistat,KPNYN,0.103615
22937,Picolinici-acid,KPNYN,4.63663
22938,Pictilisib,KPNYN,1.928274
22939,Pyridostatin,KPNYN,2.633701
22940,RO-3306,KPNYN,3.74565
22941,RVX-208,KPNYN,5.547661
22942,Refametinib,KPNYN,2.712927
22943,Romidepsin,KPNYN,-5.255017
22944,Ruxolitinib,KPNYN,4.080851
22945,SB216763,KPNYN,6.000511
22946,SB590885,KPNYN,5.502076
22947,SCH772984,KPNYN,3.210182
22948,Sabutoclax,KPNYN,0.412006
22949,Sapitinib,KPNYN,5.740335
22950,Savolitinib,KPNYN,3.17151
22951,Sepantronium bromide,KPNYN,-6.218951
22952,Serdemetan,KPNYN,3.282629
22953,Sinularin,KPNYN,4.877726
22954,Sorafenib,KPNYN,3.172005
22955,Staurosporine,KPNYN,-1.135698
22956,TW 37,KPNYN,1.210871
22957,Talazoparib,KPNYN,0.955252
22958,Tanespimycin,KPNYN,1.995153
22959,Taselisib,KPNYN,1.92534
22960,Telomerase Inhibitor IX,KPNYN,-0.516213
22961,Temozolomide,KPNYN,7.449668
22962,Temsirolimus,KPNYN,2.662544
22963,Topotecan,KPNYN,0.554255
22964,Trametinib,KPNYN,0.284583
22965,UNC0638,KPNYN,4.811612
22966,Ulixertinib,KPNYN,3.786677
22967,Uprosertib,KPNYN,4.071867
22968,VE-822,KPNYN,2.386542
22969,Venetoclax,KPNYN,-3.193981
22970,Vinblastine,KPNYN,-2.223415
22971,Vincristine,KPNYN,3.783375
22972,Vismodegib,KPNYN,5.266388
22973,Vorinostat,KPNYN,0.735272
22974,WEHI-539,KPNYN,4.34666
22975,WIKI4,KPNYN,3.549483
22976,WZ4003,KPNYN,5.51062
22977,Wee1 Inhibitor,KPNYN,0.720372
22978,Wnt-C59,KPNYN,3.849526
22979,XAV939,KPNYN,4.165715
22980,YK-4-279,KPNYN,2.715992
22981,ZM447439,KPNYN,2.20106
22982,Zoledronate,KPNYN,4.430413
22983,glutathione,KPNYN,10.324692
22984,5-Fluorouracil,BICR31,2.040621
22985,ABT737,BICR31,1.217245
22986,AGI-5198,BICR31,3.650112
22987,AGI-6780,BICR31,4.291728
22988,AGK2,BICR31,1.840383
22989,AMG-319,BICR31,4.509915
22990,AT13148,BICR31,2.671034
22991,AZ6102,BICR31,1.630494
22992,AZ960,BICR31,2.008632
22993,AZD4547,BICR31,2.127098
22994,AZD5363,BICR31,3.57746
22995,AZD5582,BICR31,3.296456
22996,AZD6482,BICR31,3.699615
22997,AZD6738,BICR31,2.158694
22998,AZD7762,BICR31,1.548692
22999,AZD8186,BICR31,3.423254
23000,Afuresertib,BICR31,1.825702
23001,Alisertib,BICR31,1.454802
23002,Alpelisib,BICR31,2.911982
23003,Avagacestat,BICR31,3.752412
23004,Axitinib,BICR31,0.656026
23005,BI-2536,BICR31,1.549876
23006,BIBR-1532,BICR31,3.854532
23007,BMS-536924,BICR31,1.093742
23008,BMS-754807,BICR31,0.95478
23009,BX795,BICR31,2.10444
23010,Bicalutamide,BICR31,4.04949
23011,Bortezomib,BICR31,-5.242089
23012,Bosutinib,BICR31,3.425493
23013,Buparlisib,BICR31,1.520834
23014,CCT-018159,BICR31,2.334747
23015,CCT007093,BICR31,4.957327
23016,CHIR-99021,BICR31,5.047207
23017,CZC24832,BICR31,5.046423
23018,Camptothecin,BICR31,-1.175315
23019,Cediranib,BICR31,0.557011
23020,Crizotinib,BICR31,2.029347
23021,Cyclophosphamide,BICR31,5.037868
23022,Dactinomycin,BICR31,-4.91155
23023,Dactolisib,BICR31,-0.948001
23024,Daporinad,BICR31,-2.591982
23025,Dasatinib,BICR31,1.112352
23026,Dinaciclib,BICR31,-1.764699
23027,Docetaxel,BICR31,-2.284257
23028,Doramapimod,BICR31,3.503182
23029,EHT-1864,BICR31,2.787595
23030,EPZ004777,BICR31,4.591244
23031,EPZ5676,BICR31,4.317537
23032,Elesclomol,BICR31,-3.168677
23033,Entinostat,BICR31,2.655793
23034,Entospletinib,BICR31,4.253156
23035,Epirubicin,BICR31,-0.014082
23036,Foretinib,BICR31,-0.620752
23037,Fulvestrant,BICR31,2.744622
23038,GDC0810,BICR31,5.047207
23039,GNE-317,BICR31,1.876429
23040,GSK1904529A,BICR31,4.227409
23041,GSK2578215A,BICR31,4.828101
23042,GSK2606414,BICR31,4.146587
23043,GSK343,BICR31,1.543371
23044,GSK591,BICR31,3.533682
23045,GW441756,BICR31,2.412022
23046,Gefitinib,BICR31,3.11241
23047,Gemcitabine,BICR31,-5.164967
23048,I-BET-762,BICR31,1.506373
23049,I-BRD9,BICR31,4.058985
23050,IOX2,BICR31,1.988989
23051,IWP-2,BICR31,2.673393
23052,Ibrutinib,BICR31,2.93283
23053,Ipatasertib,BICR31,3.739897
23054,Irinotecan,BICR31,3.83256
23055,JQ1,BICR31,-0.628397
23056,KRAS (G12C) Inhibitor-12,BICR31,2.774844
23057,KU-55933,BICR31,5.046292
23058,LCL161,BICR31,3.145735
23059,LGK974,BICR31,4.376235
23060,LJI308,BICR31,4.279445
23061,LY2109761,BICR31,3.032352
23062,Lapatinib,BICR31,2.803729
23063,Leflunomide,BICR31,4.658957
23064,Lenalidomide,BICR31,4.846084
23065,Lestaurtinib,BICR31,-0.063276
23066,Linsitinib,BICR31,2.817997
23067,Luminespib,BICR31,-3.156146
23068,MG-132,BICR31,-0.947256
23069,MIRA-1,BICR31,4.749152
23070,MK-1775,BICR31,2.188924
23071,MK-2206,BICR31,1.640519
23072,MK-8776,BICR31,4.09402
23073,ML323,BICR31,4.073627
23074,MN-64,BICR31,3.161785
23075,Methotrexate,BICR31,2.251721
23076,Mirin,BICR31,5.242724
23077,Motesanib,BICR31,4.773105
23078,NVP-ADW742,BICR31,1.782293
23079,Navitoclax,BICR31,1.157571
23080,Nilotinib,BICR31,4.363791
23081,Nutlin-3a (-),BICR31,3.271228
23082,OF-1,BICR31,2.636245
23083,OSI-027,BICR31,4.002906
23084,OTX015,BICR31,-0.902522
23085,Olaparib,BICR31,4.45841
23086,Osimertinib,BICR31,1.54687
23087,Oxaliplatin,BICR31,3.818154
23088,P22077,BICR31,3.787777
23089,PCI-34051,BICR31,4.817986
23090,PD173074,BICR31,1.877632
23091,PF-4708671,BICR31,3.581185
23092,PFI-1,BICR31,3.159752
23093,PFI3,BICR31,5.047207
23094,PLX-4720,BICR31,4.539681
23095,PRIMA-1MET,BICR31,2.940855
23096,PRT062607,BICR31,3.901031
23097,Paclitaxel,BICR31,-0.666943
23098,Palbociclib,BICR31,4.169475
23099,Pevonedistat,BICR31,2.668971
23100,Picolinici-acid,BICR31,4.962563
23101,Pictilisib,BICR31,1.970035
23102,Piperlongumine,BICR31,1.6324
23103,Pyridostatin,BICR31,4.962659
23104,RO-3306,BICR31,3.132742
23105,RVX-208,BICR31,2.947891
23106,Rapamycin,BICR31,-0.259517
23107,Refametinib,BICR31,1.813803
23108,Ribociclib,BICR31,3.518517
23109,Ruxolitinib,BICR31,4.276376
23110,SB216763,BICR31,4.984394
23111,SB505124,BICR31,3.565793
23112,SB590885,BICR31,4.35406
23113,SCH772984,BICR31,2.030471
23114,SL0101,BICR31,3.683311
23115,SN-38,BICR31,0.483771
23116,Sabutoclax,BICR31,-0.365233
23117,Sapitinib,BICR31,4.483434
23118,Savolitinib,BICR31,2.744622
23119,Sepantronium bromide,BICR31,2.928735
23120,Serdemetan,BICR31,3.043222
23121,Sorafenib,BICR31,2.153985
23122,Staurosporine,BICR31,-4.11587
23123,Talazoparib,BICR31,2.663721
23124,Tanespimycin,BICR31,-0.404431
23125,Taselisib,BICR31,2.430435
23126,Telomerase Inhibitor IX,BICR31,1.016539
23127,Temozolomide,BICR31,5.954841
23128,Temsirolimus,BICR31,2.352134
23129,Tozasertib,BICR31,3.194531
23130,Trametinib,BICR31,-0.082802
23131,Tretinoin,BICR31,4.673747
23132,Ulixertinib,BICR31,3.125855
23133,Uprosertib,BICR31,3.169328
23134,VE-822,BICR31,4.17072
23135,VE821,BICR31,2.37677
23136,VX-11e,BICR31,1.799096
23137,Venetoclax,BICR31,2.203702
23138,Vinorelbine,BICR31,-1.185496
23139,Vismodegib,BICR31,4.428618
23140,Vorinostat,BICR31,1.741992
23141,WEHI-539,BICR31,2.443418
23142,WIKI4,BICR31,4.061429
23143,WZ4003,BICR31,4.669356
23144,Wee1 Inhibitor,BICR31,2.163577
23145,Wnt-C59,BICR31,3.739968
23146,XAV939,BICR31,3.959943
23147,YK-4-279,BICR31,2.121459
23148,ZM447439,BICR31,1.860904
23149,5-Fluorouracil,KALS1,4.862104
23150,5-azacytidine,KALS1,4.869236
23151,A-366,KALS1,5.718116
23152,ABT737,KALS1,5.526946
23153,AGI-5198,KALS1,6.242909
23154,AGI-6780,KALS1,5.90151
23155,AGK2,KALS1,2.969312
23156,AMG-319,KALS1,3.963309
23157,AT13148,KALS1,3.425396
23158,AZ6102,KALS1,2.625071
23159,AZ960,KALS1,1.772925
23160,AZD1208,KALS1,5.86142
23161,AZD1332,KALS1,3.644418
23162,AZD2014,KALS1,1.614583
23163,AZD4547,KALS1,4.679352
23164,AZD5153,KALS1,1.822743
23165,AZD5363,KALS1,2.666113
23166,AZD5438,KALS1,4.956641
23167,AZD5582,KALS1,0.539531
23168,AZD5991,KALS1,6.2
23169,AZD6738,KALS1,2.321107
23170,AZD7762,KALS1,-0.787122
23171,AZD8055,KALS1,-0.859326
23172,AZD8186,KALS1,2.666015
23173,Acetalax,KALS1,6.617489
23174,Afuresertib,KALS1,2.23032
23175,Alisertib,KALS1,2.439478
23176,Alpelisib,KALS1,4.474887
23177,Avagacestat,KALS1,4.639417
23178,Axitinib,KALS1,3.360301
23179,BI-2536,KALS1,-0.742052
23180,BIBR-1532,KALS1,5.674429
23181,BMS-536924,KALS1,3.717654
23182,BMS-754807,KALS1,4.79809
23183,Bleomycin,KALS1,4.300602
23184,Bleomycin (50 uM),KALS1,4.818466
23185,Bortezomib,KALS1,-4.458435
23186,Bosutinib,KALS1,3.824069
23187,Buparlisib,KALS1,1.685086
23188,CCT007093,KALS1,4.865881
23189,CPI-637,KALS1,5.896321
23190,CZC24832,KALS1,5.779349
23191,Camptothecin,KALS1,-0.58955
23192,Carmustine,KALS1,7.201408
23193,Cediranib,KALS1,2.030541
23194,Cisplatin,KALS1,3.204505
23195,Crizotinib,KALS1,3.786715
23196,Cyclophosphamide,KALS1,5.851807
23197,Cytarabine,KALS1,4.286891
23198,Dacarbazine,KALS1,5.693224
23199,Dactinomycin,KALS1,-3.07361
23200,Dactolisib,KALS1,-2.632571
23201,Daporinad,KALS1,-2.992941
23202,Dasatinib,KALS1,0.079171
23203,Dinaciclib,KALS1,-1.448522
23204,Docetaxel,KALS1,-3.36863
23205,Doramapimod,KALS1,6.212484
23206,EHT-1864,KALS1,4.568507
23207,EPZ004777,KALS1,6.04108
23208,EPZ5676,KALS1,5.584182
23209,Elephantin,KALS1,4.45002
23210,Entinostat,KALS1,4.127807
23211,Entospletinib,KALS1,3.386059
23212,Epirubicin,KALS1,-0.606642
23213,Fludarabine,KALS1,6.853358
23214,Foretinib,KALS1,1.943188
23215,Fulvestrant,KALS1,4.13296
23216,GDC0810,KALS1,6.062549
23217,GNE-317,KALS1,1.073988
23218,GSK-LSD1,KALS1,2.774957
23219,GSK1904529A,KALS1,6.277
23220,GSK2110183B,KALS1,3.677111
23221,GSK2578215A,KALS1,5.080542
23222,GSK2606414,KALS1,3.683527
23223,GSK2801,KALS1,6.166753
23224,GSK2830371,KALS1,6.242909
23225,GSK343,KALS1,4.329975
23226,GSK591,KALS1,4.221873
23227,GW441756,KALS1,4.182906
23228,Gallibiscoquinazole,KALS1,3.444011
23229,Gefitinib,KALS1,4.311121
23230,Gemcitabine,KALS1,1.929297
23231,I-BET-762,KALS1,3.370824
23232,I-BRD9,KALS1,4.515063
23233,ICL-SIRT078,KALS1,5.196538
23234,IWP-2,KALS1,3.859148
23235,Ibrutinib,KALS1,6.104171
23236,Ipatasertib,KALS1,3.13238
23237,Irinotecan,KALS1,4.558071
23238,JQ1,KALS1,1.871023
23239,KRAS (G12C) Inhibitor-12,KALS1,5.44939
23240,KU-55933,KALS1,5.138031
23241,LCL161,KALS1,3.250469
23242,LGK974,KALS1,5.201652
23243,LJI308,KALS1,4.950337
23244,LMP744,KALS1,0.216328
23245,LY2109761,KALS1,6.055093
23246,Lapatinib,KALS1,4.073413
23247,Leflunomide,KALS1,6.258165
23248,Lenalidomide,KALS1,5.400371
