,drug,cell_line,IC50
4386,MG-132,KARPAS299,-1.776441
4387,MIM1,KARPAS299,2.519602
4388,MIRA-1,KARPAS299,4.786314
4389,MK-1775,KARPAS299,-1.388451
4390,MK-2206,KARPAS299,2.522613
4391,MK-8776,KARPAS299,-0.172951
4392,ML323,KARPAS299,4.054669
4393,MN-64,KARPAS299,4.337425
4394,Mitoxantrone,KARPAS299,-0.361006
4395,Motesanib,KARPAS299,4.88511
4396,Mycophenolic acid,KARPAS299,2.0584
4397,N-acetyl cysteine,KARPAS299,9.81548
4398,NU7441,KARPAS299,2.405295
4399,NVP-ADW742,KARPAS299,1.95142
4400,Navitoclax,KARPAS299,2.824766
4401,OF-1,KARPAS299,4.845747
4402,OTX015,KARPAS299,0.044013
4403,Olaparib,KARPAS299,2.026597
4404,Osimertinib,KARPAS299,0.603587
4405,Oxaliplatin,KARPAS299,3.280514
4406,P22077,KARPAS299,4.888464
4407,PCI-34051,KARPAS299,2.874629
4408,PD0325901,KARPAS299,1.446423
4409,PD173074,KARPAS299,4.1239
4410,PFI-1,KARPAS299,3.104031
4411,PFI3,KARPAS299,4.639861
4412,PLX-4720,KARPAS299,2.695299
4413,POMHEX,KARPAS299,0.619609
4414,PRT062607,KARPAS299,1.072959
4415,Paclitaxel,KARPAS299,-4.404249
4416,Palbociclib,KARPAS299,1.385705
4417,Pevonedistat,KARPAS299,-0.451198
4418,Pictilisib,KARPAS299,2.129464
4419,Podophyllotoxin bromide,KARPAS299,-2.039952
4420,Pyridostatin,KARPAS299,2.511096
4421,RVX-208,KARPAS299,2.905812
4422,Rapamycin,KARPAS299,-2.812442
4423,Refametinib,KARPAS299,2.307731
4424,Ribociclib,KARPAS299,3.460361
4425,Rucaparib,KARPAS299,3.271272
4426,SB216763,KARPAS299,4.92007
4427,SCH772984,KARPAS299,3.054323
4428,SGC-CBP30,KARPAS299,3.422038
4429,SGC0946,KARPAS299,1.709079
4430,SN-38,KARPAS299,-6.382686
4431,Sabutoclax,KARPAS299,-2.032254
4432,Sapitinib,KARPAS299,2.184081
4433,Savolitinib,KARPAS299,1.615415
4434,Schweinfurthin A,KARPAS299,0.580465
4435,Selumetinib,KARPAS299,3.098322
4436,Sepantronium bromide,KARPAS299,-4.470869
4437,Serdemetan,KARPAS299,3.164546
4438,Sinularin,KARPAS299,2.517284
4439,Sorafenib,KARPAS299,1.973704
4440,Staurosporine,KARPAS299,-2.69231
4441,TW 37,KARPAS299,1.145822
4442,Talazoparib,KARPAS299,1.901811
4443,Tamoxifen,KARPAS299,2.568145
4444,Tanespimycin,KARPAS299,-0.761494
4445,Taselisib,KARPAS299,1.860139
4446,Telomerase Inhibitor IX,KARPAS299,-1.016517
4447,Temozolomide,KARPAS299,3.432584
4448,Temsirolimus,KARPAS299,-2.331382
4449,Teniposide,KARPAS299,-1.23453
4450,Topotecan,KARPAS299,-0.332787
4451,Trametinib,KARPAS299,0.70004
4452,UMI-77,KARPAS299,1.489804
4453,UNC0379,KARPAS299,3.167932
4454,UNC0638,KARPAS299,1.183019
4455,Ulixertinib,KARPAS299,1.83554
4456,Uprosertib,KARPAS299,4.685976
4457,VE-822,KARPAS299,1.204639
4458,VE821,KARPAS299,0.927346
4459,VX-11e,KARPAS299,3.442722
4460,Veliparib,KARPAS299,4.63602
4461,Vinblastine,KARPAS299,-5.945114
4462,Vincristine,KARPAS299,-4.22715
4463,Vinorelbine,KARPAS299,-4.306486
4464,Vismodegib,KARPAS299,4.245847
4465,Vorinostat,KARPAS299,0.409517
4466,WEHI-539,KARPAS299,4.584783
4467,WIKI4,KARPAS299,2.994453
4468,WZ4003,KARPAS299,1.01497
4469,Wee1 Inhibitor,KARPAS299,-0.071131
4470,Wnt-C59,KARPAS299,4.000037
4471,YK-4-279,KARPAS299,0.329022
4472,ZM447439,KARPAS299,1.714082
4473,Zoledronate,KARPAS299,3.233484
4474,alpha-lipoic acid,KARPAS299,6.872593
4475,glutathione,KARPAS299,8.987293
4476,5-Fluorouracil,HT1080,5.888069
4477,5-azacytidine,HT1080,2.335856
4478,A-366,HT1080,4.683249
4479,ABT737,HT1080,2.704845
4480,AGI-6780,HT1080,3.87333
4481,AGK2,HT1080,3.54597
4482,AT13148,HT1080,4.087571
4483,AZ6102,HT1080,2.404469
4484,AZ960,HT1080,3.537235
4485,AZD1208,HT1080,6.249653
4486,AZD1332,HT1080,5.562931
4487,AZD2014,HT1080,5.375791
4488,AZD3759,HT1080,4.003006
4489,AZD4547,HT1080,2.383426
4490,AZD5153,HT1080,3.757134
4491,AZD5363,HT1080,4.069536
4492,AZD5438,HT1080,3.175362
4493,AZD5582,HT1080,2.47615
4494,AZD5991,HT1080,4.811381
4495,AZD6738,HT1080,2.074088
4496,AZD7762,HT1080,0.985922
4497,AZD8055,HT1080,0.373852
4498,AZD8186,HT1080,4.491933
4499,Acetalax,HT1080,2.995005
4500,Afatinib,HT1080,3.623999
4501,Afuresertib,HT1080,3.545032
4502,Alisertib,HT1080,4.691877
4503,Alpelisib,HT1080,6.018435
4504,Avagacestat,HT1080,5.281911
4505,BI-2536,HT1080,-1.416831
4506,BIBR-1532,HT1080,5.77122
4507,BMS-345541,HT1080,3.652372
4508,BMS-536924,HT1080,2.761985
4509,BMS-754807,HT1080,3.870437
4510,Bleomycin,HT1080,2.891771
4511,Bleomycin (50 uM),HT1080,4.748813
4512,Bortezomib,HT1080,-5.430197
4513,Bosutinib,HT1080,2.776759
4514,Bromosporine,HT1080,3.660891
4515,CCT007093,HT1080,5.952421
4516,CZC24832,HT1080,5.870559
4517,Camptothecin,HT1080,-0.964793
4518,Carmustine,HT1080,6.814392
4519,Cediranib,HT1080,2.373433
4520,Cisplatin,HT1080,4.290455
4521,Cyclophosphamide,HT1080,5.524645
4522,Cytarabine,HT1080,1.982812
4523,Dabrafenib,HT1080,4.380859
4524,Dacarbazine,HT1080,6.851775
4525,Dactinomycin,HT1080,-3.152515
4526,Dactolisib,HT1080,-0.170754
4527,Dasatinib,HT1080,2.547337
4528,Dihydrorotenone,HT1080,-2.969857
4529,Dinaciclib,HT1080,-0.022945
4530,Docetaxel,HT1080,-3.672706
4531,Doramapimod,HT1080,5.805259
4532,EHT-1864,HT1080,3.024834
4533,EPZ004777,HT1080,5.936985
4534,EPZ5676,HT1080,6.418496
4535,Elephantin,HT1080,3.75728
4536,Entospletinib,HT1080,4.305718
4537,Epirubicin,HT1080,-1.302558
4538,Erlotinib,HT1080,3.193724
4539,Fludarabine,HT1080,4.784666
4540,Foretinib,HT1080,3.196671
4541,Fulvestrant,HT1080,4.478179
4542,GDC0810,HT1080,5.344979
4543,GSK-LSD1,HT1080,2.03472
4544,GSK1904529A,HT1080,4.236508
4545,GSK2110183B,HT1080,5.008781
4546,GSK2578215A,HT1080,5.633146
4547,GSK2801,HT1080,4.987639
4548,GSK2830371,HT1080,6.009327
4549,GSK343,HT1080,4.282001
4550,GSK591,HT1080,5.589491
4551,GW441756,HT1080,3.285209
4552,Gefitinib,HT1080,4.348128
4553,I-BRD9,HT1080,5.600073
4554,ICL-SIRT078,HT1080,4.699204
4555,IWP-2,HT1080,3.560283
4556,Ibrutinib,HT1080,6.188634
4557,Ipatasertib,HT1080,5.065199
4558,Irinotecan,HT1080,4.131767
4559,JNK Inhibitor VIII,HT1080,5.990342
4560,JQ1,HT1080,4.380908
4561,KRAS (G12C) Inhibitor-12,HT1080,5.749695
4562,KU-55933,HT1080,3.912981
4563,L-Oxonoreleagnine,HT1080,4.340251
4564,LCL161,HT1080,6.248774
4565,LGK974,HT1080,3.279465
4566,LJI308,HT1080,6.104937
4567,LMP744,HT1080,2.840408
4568,LY2109761,HT1080,5.478
4569,Lapatinib,HT1080,5.257882
4570,Leflunomide,HT1080,5.422817
4571,Lenalidomide,HT1080,6.082372
4572,Lestaurtinib,HT1080,2.694575
4573,Linsitinib,HT1080,4.855945
4574,Luminespib,HT1080,-2.070752
4575,MG-132,HT1080,-1.509106
4576,MIM1,HT1080,3.965113
4577,MIRA-1,HT1080,5.949308
4578,MK-1775,HT1080,0.69302
4579,MK-2206,HT1080,4.618584
4580,MK-8776,HT1080,3.522487
4581,ML323,HT1080,5.415695
4582,MN-64,HT1080,4.726175
4583,Methotrexate,HT1080,-0.689077
4584,Mirin,HT1080,5.501182
4585,Mitoxantrone,HT1080,1.681218
4586,Motesanib,HT1080,6.249653
4587,Mycophenolic acid,HT1080,2.05881
4588,N-acetyl cysteine,HT1080,9.883704
4589,NU7441,HT1080,4.853457
4590,NVP-ADW742,HT1080,2.877068
4591,Navitoclax,HT1080,1.127627
4592,Niraparib,HT1080,6.070716
4593,OF-1,HT1080,2.351079
4594,OTX015,HT1080,4.990643
4595,Olaparib,HT1080,4.333302
4596,Osimertinib,HT1080,2.294187
4597,Oxaliplatin,HT1080,6.49245
4598,P22077,HT1080,4.401651
4599,PCI-34051,HT1080,5.264266
4600,PD0325901,HT1080,0.70546
4601,PD173074,HT1080,4.957491
4602,PFI-1,HT1080,4.109978
4603,PFI3,HT1080,6.024257
4604,PLX-4720,HT1080,4.285665
4605,POMHEX,HT1080,4.126911
4606,PRIMA-1MET,HT1080,7.070869
4607,PRT062607,HT1080,5.163193
4608,Paclitaxel,HT1080,-2.915068
4609,Palbociclib,HT1080,6.406958
4610,Pevonedistat,HT1080,0.062998
4611,Pictilisib,HT1080,3.405155
4612,Podophyllotoxin bromide,HT1080,-0.097049
4613,Pyridostatin,HT1080,5.399574
4614,RVX-208,HT1080,5.021004
4615,Rapamycin,HT1080,0.593169
4616,Refametinib,HT1080,1.735908
4617,Remodelin,HT1080,2.844906
4618,Ribociclib,HT1080,4.867197
4619,Rucaparib,HT1080,5.180283
4620,Ruxolitinib,HT1080,4.533929
4621,SB216763,HT1080,4.518728
4622,SCH772984,HT1080,2.595225
4623,SGC-CBP30,HT1080,4.76367
4624,SGC0946,HT1080,1.928463
4625,SN-38,HT1080,-2.626828
4626,Sabutoclax,HT1080,-0.22983
4627,Sapitinib,HT1080,5.975623
4628,Savolitinib,HT1080,1.794345
4629,Schweinfurthin A,HT1080,0.787859
4630,Selumetinib,HT1080,3.989961
4631,Sepantronium bromide,HT1080,-4.343006
4632,Serdemetan,HT1080,5.384603
4633,Sinularin,HT1080,3.998779
4634,Sorafenib,HT1080,2.309555
4635,Staurosporine,HT1080,-3.94793
4636,Talazoparib,HT1080,3.45287
4637,Tamoxifen,HT1080,3.770786
4638,Tanespimycin,HT1080,-0.588596
4639,Taselisib,HT1080,5.262544
4640,Telomerase Inhibitor IX,HT1080,0.771459
4641,Temozolomide,HT1080,7.491995
4642,Temsirolimus,HT1080,3.701291
4643,Teniposide,HT1080,1.507609
4644,Topotecan,HT1080,2.419168
4645,Trametinib,HT1080,-0.036036
4646,UMI-77,HT1080,3.319035
4647,UNC0379,HT1080,4.624031
4648,UNC0638,HT1080,5.222131
4649,Ulixertinib,HT1080,2.751353
4650,Uprosertib,HT1080,5.527268
4651,VE-822,HT1080,4.461688
4652,VE821,HT1080,5.421795
4653,VX-11e,HT1080,2.701253
4654,Veliparib,HT1080,6.097489
4655,Vinblastine,HT1080,-4.509185
4656,Vincristine,HT1080,-1.962911
4657,Vinorelbine,HT1080,-2.905629
4658,Vismodegib,HT1080,5.591468
4659,Vorinostat,HT1080,2.155882
4660,WEHI-539,HT1080,2.762794
4661,WIKI4,HT1080,3.576117
4662,WZ4003,HT1080,3.563036
4663,Wee1 Inhibitor,HT1080,2.205504
4664,Wnt-C59,HT1080,4.253581
4665,XAV939,HT1080,6.047109
4666,YK-4-279,HT1080,1.551498
4667,ZM447439,HT1080,3.970906
4668,Zoledronate,HT1080,4.453818
4669,alpha-lipoic acid,HT1080,7.448298
4670,glutathione,HT1080,9.870293
4671,5-Fluorouracil,D283MED,1.953803
4672,5-azacytidine,D283MED,0.71652
4673,A-366,D283MED,4.809674
4674,ABT737,D283MED,-0.325213
4675,AGI-6780,D283MED,4.445864
4676,AGK2,D283MED,3.466364
4677,AT13148,D283MED,1.472773
4678,AZ6102,D283MED,3.329825
4679,AZ960,D283MED,-0.01052
4680,AZD1208,D283MED,3.897738
4681,AZD1332,D283MED,1.043383
4682,AZD2014,D283MED,-0.929187
4683,AZD3759,D283MED,2.015142
4684,AZD4547,D283MED,0.908515
4685,AZD5153,D283MED,-1.275661
4686,AZD5363,D283MED,2.49753
4687,AZD5438,D283MED,0.399857
4688,AZD5582,D283MED,1.888939
4689,AZD5991,D283MED,4.566282
4690,AZD6738,D283MED,-1.025538
4691,AZD7762,D283MED,-2.371241
4692,AZD8055,D283MED,-3.153112
4693,AZD8186,D283MED,2.485793
4694,Acetalax,D283MED,5.269943
4695,Afatinib,D283MED,1.270924
4696,Afuresertib,D283MED,2.201081
4697,Alisertib,D283MED,0.116545
4698,Alpelisib,D283MED,3.474687
4699,Avagacestat,D283MED,4.721833
4700,BI-2536,D283MED,-4.110396
4701,BIBR-1532,D283MED,4.668457
4702,BMS-345541,D283MED,1.736982
4703,BMS-536924,D283MED,1.411786
4704,Bleomycin,D283MED,0.710778
4705,Bleomycin (50 uM),D283MED,-0.20295
4706,Bortezomib,D283MED,-5.885459
4707,Bosutinib,D283MED,1.886427
4708,Bromosporine,D283MED,1.118387
4709,CCT007093,D283MED,4.686872
4710,CZC24832,D283MED,4.254243
4711,Camptothecin,D283MED,-4.52823
4712,Carmustine,D283MED,5.906474
4713,Cediranib,D283MED,0.741661
4714,Cisplatin,D283MED,0.589487
4715,Cyclophosphamide,D283MED,4.547826
4716,Cytarabine,D283MED,-1.530571
4717,Dabrafenib,D283MED,4.765655
4718,Dacarbazine,D283MED,4.365566
4719,Dactinomycin,D283MED,-5.743686
4720,Dactolisib,D283MED,-3.598762
4721,Daporinad,D283MED,-7.553559
4722,Dasatinib,D283MED,1.924151
4723,Dihydrorotenone,D283MED,2.46388
4724,Dinaciclib,D283MED,-4.099344
4725,Docetaxel,D283MED,-5.325824
4726,Doramapimod,D283MED,4.906651
4727,EHT-1864,D283MED,4.129158
4728,EPZ004777,D283MED,3.502666
4729,EPZ5676,D283MED,3.810583
4730,Elephantin,D283MED,1.182709
4731,Entospletinib,D283MED,3.107871
4732,Epirubicin,D283MED,-3.206585
4733,Erlotinib,D283MED,2.72543
4734,Fludarabine,D283MED,2.762083
4735,Foretinib,D283MED,-0.360022
4736,Fulvestrant,D283MED,3.310301
4737,GDC0810,D283MED,4.570668
4738,GSK-LSD1,D283MED,2.586772
4739,GSK1904529A,D283MED,3.269713
4740,GSK2110183B,D283MED,3.388334
4741,GSK2578215A,D283MED,4.698615
4742,GSK2801,D283MED,4.88535
4743,GSK2830371,D283MED,3.700127
4744,GSK343,D283MED,2.244697
4745,GSK591,D283MED,3.366601
4746,GW441756,D283MED,3.216217
4747,Gefitinib,D283MED,2.939838
4748,I-BRD9,D283MED,2.466017
4749,ICL-SIRT078,D283MED,2.354291
4750,IWP-2,D283MED,1.978352
4751,Ibrutinib,D283MED,3.638474
4752,Ipatasertib,D283MED,3.103347
4753,Irinotecan,D283MED,0.254125
4754,JNK Inhibitor VIII,D283MED,4.615062
4755,JQ1,D283MED,-0.913769
4756,KRAS (G12C) Inhibitor-12,D283MED,2.38354
4757,KU-55933,D283MED,4.753206
4758,L-Oxonoreleagnine,D283MED,3.122398
4759,LCL161,D283MED,4.872132
4760,LGK974,D283MED,4.071003
4761,LJI308,D283MED,4.680823
4762,LMP744,D283MED,-2.959707
4763,LY2109761,D283MED,2.370887
4764,Lapatinib,D283MED,1.948735
4765,Leflunomide,D283MED,4.839546
4766,Lenalidomide,D283MED,3.387535
4767,Lestaurtinib,D283MED,-3.08004
4768,Linsitinib,D283MED,2.386314
4769,Luminespib,D283MED,-4.206802
4770,MG-132,D283MED,-2.557247
4771,MIM1,D283MED,3.53859
4772,MIRA-1,D283MED,4.632617
4773,MK-1775,D283MED,-1.013591
4774,MK-2206,D283MED,2.185836
4775,MK-8776,D283MED,1.144125
4776,ML323,D283MED,5.163415
4777,MN-64,D283MED,3.730189
4778,Methotrexate,D283MED,2.458435
4779,Mirin,D283MED,3.601549
4780,Mitoxantrone,D283MED,-1.664309
4781,Motesanib,D283MED,4.847527
4782,Mycophenolic acid,D283MED,0.421514
4783,N-acetyl cysteine,D283MED,9.222499
4784,NU7441,D283MED,2.804819
4785,NVP-ADW742,D283MED,1.27838
4786,Navitoclax,D283MED,-0.314395
4787,Niraparib,D283MED,1.855694
4788,OF-1,D283MED,4.537513
4789,OTX015,D283MED,-0.384806
4790,Olaparib,D283MED,1.926328
4791,Osimertinib,D283MED,0.397936
4792,Oxaliplatin,D283MED,2.301182
4793,P22077,D283MED,3.766907
4794,PCI-34051,D283MED,2.239026
4795,PD0325901,D283MED,1.785336
4796,PD173074,D283MED,2.208468
4797,PFI-1,D283MED,2.921091
4798,PFI3,D283MED,3.483606
4799,PLX-4720,D283MED,3.68446
4800,POMHEX,D283MED,0.414139
4801,PRIMA-1MET,D283MED,2.474059
4802,PRT062607,D283MED,1.458697
4803,Paclitaxel,D283MED,-4.94015
4804,Palbociclib,D283MED,0.512915
4805,Pevonedistat,D283MED,-2.317395
4806,Pictilisib,D283MED,0.287108
4807,Podophyllotoxin bromide,D283MED,-2.215867
4808,Pyridostatin,D283MED,2.131205
4809,RVX-208,D283MED,3.074362
4810,Rapamycin,D283MED,-2.987711
4811,Refametinib,D283MED,3.058958
4812,Ribociclib,D283MED,1.633045
4813,Rucaparib,D283MED,4.025566
4814,Ruxolitinib,D283MED,3.695568
4815,SB216763,D283MED,4.905354
4816,SCH772984,D283MED,4.274143
4817,SGC-CBP30,D283MED,4.19512
4818,SGC0946,D283MED,1.907892
4819,SN-38,D283MED,-6.181375
4820,Sabutoclax,D283MED,-0.552151
4821,Sapitinib,D283MED,4.59429
4822,Savolitinib,D283MED,1.599739
4823,Schweinfurthin A,D283MED,-1.660322
4824,Selumetinib,D283MED,4.278199
4825,Sepantronium bromide,D283MED,-3.704419
4826,Serdemetan,D283MED,2.105864
4827,Sinularin,D283MED,1.414285
4828,Sorafenib,D283MED,1.730926
4829,Staurosporine,D283MED,-3.959454
4830,TW 37,D283MED,1.330062
4831,Talazoparib,D283MED,-2.836653
4832,Tamoxifen,D283MED,2.672151
4833,Tanespimycin,D283MED,-1.208653
4834,Taselisib,D283MED,1.628497
4835,Telomerase Inhibitor IX,D283MED,-1.065328
4836,Temozolomide,D283MED,5.847487
4837,Temsirolimus,D283MED,0.679832
4838,Teniposide,D283MED,-1.874579
4839,Topotecan,D283MED,-1.222749
4840,Trametinib,D283MED,1.076998
4841,UMI-77,D283MED,2.365781
4842,UNC0379,D283MED,2.173243
4843,UNC0638,D283MED,3.4046
4844,Ulixertinib,D283MED,2.436511
4845,Uprosertib,D283MED,2.22083
4846,VE-822,D283MED,1.220767
4847,VE821,D283MED,1.589702
4848,VX-11e,D283MED,2.276701
4849,Veliparib,D283MED,4.903846
4850,Vinblastine,D283MED,-5.479217
4851,Vincristine,D283MED,-4.560403
4852,Vinorelbine,D283MED,-3.356482
4853,Vismodegib,D283MED,4.905328
4854,Vorinostat,D283MED,-0.396166
4855,WEHI-539,D283MED,-1.012553
4856,WIKI4,D283MED,3.834332
4857,WZ4003,D283MED,1.669604
4858,Wee1 Inhibitor,D283MED,0.174034
4859,Wnt-C59,D283MED,3.834443
4860,XAV939,D283MED,3.119842
4861,YK-4-279,D283MED,0.044073
4862,ZM447439,D283MED,1.536127
4863,Zoledronate,D283MED,3.229119
4864,alpha-lipoic acid,D283MED,6.854328
4865,glutathione,D283MED,8.878975
4866,5-Fluorouracil,DOHH2,1.478038
4867,ABT737,DOHH2,-2.433576
4868,AGI-6780,DOHH2,2.154053
4869,AGK2,DOHH2,2.446732
4870,AT13148,DOHH2,1.37724
4871,AZ6102,DOHH2,3.045204
4872,AZ960,DOHH2,-0.594338
4873,AZD1208,DOHH2,3.08705
4874,AZD1332,DOHH2,2.064108
4875,AZD2014,DOHH2,-0.032365
4876,AZD3759,DOHH2,0.502612
4877,AZD4547,DOHH2,1.745553
4878,AZD5153,DOHH2,-2.497384
4879,AZD5363,DOHH2,-1.34043
4880,AZD5438,DOHH2,-0.314095
4881,AZD5582,DOHH2,1.195575
4882,AZD5991,DOHH2,-3.008037
4883,AZD6482,DOHH2,1.178047
4884,AZD6738,DOHH2,0.45682
4885,AZD7762,DOHH2,-2.181969
4886,AZD8186,DOHH2,0.314234
4887,Acetalax,DOHH2,3.885682
4888,Afatinib,DOHH2,0.673465
4889,Afuresertib,DOHH2,-1.111872
4890,Alisertib,DOHH2,-3.683567
4891,Alpelisib,DOHH2,1.858803
4892,Avagacestat,DOHH2,2.540405
4893,BI-2536,DOHH2,-3.4526
4894,BIBR-1532,DOHH2,3.363022
4895,BMS-345541,DOHH2,1.744347
4896,BMS-536924,DOHH2,1.601188
4897,BMS-754807,DOHH2,0.649063
4898,BX795,DOHH2,0.486752
4899,Bicalutamide,DOHH2,2.736904
4900,Bleomycin,DOHH2,0.78678
4901,Bortezomib,DOHH2,-5.776978
4902,Bosutinib,DOHH2,-0.791665
4903,Bromosporine,DOHH2,0.463896
4904,CCT-018159,DOHH2,2.541919
4905,CCT007093,DOHH2,2.84171
4906,CHIR-99021,DOHH2,1.140244
4907,CZC24832,DOHH2,3.18525
4908,Camptothecin,DOHH2,-5.626423
4909,Carmustine,DOHH2,4.131597
4910,Cediranib,DOHH2,1.830925
4911,Cyclophosphamide,DOHH2,2.956935
4912,Dabrafenib,DOHH2,2.308017
4913,Dacarbazine,DOHH2,4.056151
4914,Dactinomycin,DOHH2,-6.236107
4915,Dactolisib,DOHH2,-4.249101
4916,Daporinad,DOHH2,-6.603758
4917,Dasatinib,DOHH2,-4.380556
4918,Dihydrorotenone,DOHH2,-1.18123
4919,Dinaciclib,DOHH2,-4.547833
4920,Docetaxel,DOHH2,-6.273502
4921,Doramapimod,DOHH2,2.902748
4922,EHT-1864,DOHH2,2.134595
4923,EPZ004777,DOHH2,3.443859
4924,EPZ5676,DOHH2,3.475777
4925,Elephantin,DOHH2,1.248639
4926,Elesclomol,DOHH2,-4.812188
4927,Entospletinib,DOHH2,2.70668
4928,Epirubicin,DOHH2,-4.532468
4929,Erlotinib,DOHH2,2.418448
4930,Fludarabine,DOHH2,2.469459
4931,Foretinib,DOHH2,-0.480208
4932,Fulvestrant,DOHH2,1.679736
4933,GDC0810,DOHH2,2.980971
4934,GSK-LSD1,DOHH2,0.736181
4935,GSK1904529A,DOHH2,2.831678
4936,GSK2110183B,DOHH2,-2.123002
4937,GSK2578215A,DOHH2,3.112176
4938,GSK269962A,DOHH2,-0.497364
4939,GSK2801,DOHH2,3.358993
4940,GSK343,DOHH2,0.877867
4941,GSK591,DOHH2,3.362803
4942,GW441756,DOHH2,1.727612
4943,Gefitinib,DOHH2,1.722864
4944,I-BRD9,DOHH2,3.338189
4945,IOX2,DOHH2,0.367291
4946,IWP-2,DOHH2,1.173179
4947,Ibrutinib,DOHH2,0.551921
4948,Ipatasertib,DOHH2,-0.573288
4949,Irinotecan,DOHH2,-0.92272
4950,JNK Inhibitor VIII,DOHH2,3.250783
4951,JQ1,DOHH2,-0.430473
4952,KRAS (G12C) Inhibitor-12,DOHH2,0.933303
4953,KU-55933,DOHH2,3.363014
4954,L-Oxonoreleagnine,DOHH2,2.159033
4955,LCL161,DOHH2,2.919794
4956,LGK974,DOHH2,2.341413
4957,LJI308,DOHH2,3.358206
4958,LMP744,DOHH2,-4.470218
4959,LY2109761,DOHH2,3.365855
4960,Lapatinib,DOHH2,1.709425
4961,Leflunomide,DOHH2,3.350394
4962,Lenalidomide,DOHH2,3.27195
4963,Lestaurtinib,DOHH2,-2.741061
4964,Linsitinib,DOHH2,3.074612
4965,Luminespib,DOHH2,-4.268063
4966,MG-132,DOHH2,-1.964112
4967,MIRA-1,DOHH2,3.251175
4968,MK-1775,DOHH2,-0.395105
4969,MK-2206,DOHH2,-1.381941
4970,MK-8776,DOHH2,1.801314
4971,ML323,DOHH2,2.655412
4972,MN-64,DOHH2,2.997743
4973,Methotrexate,DOHH2,1.044027
4974,Mirin,DOHH2,3.229462
4975,Mitoxantrone,DOHH2,-4.285543
4976,Motesanib,DOHH2,3.36226
4977,NU7441,DOHH2,0.731164
4978,NVP-ADW742,DOHH2,1.812488
4979,Navitoclax,DOHH2,-2.620295
4980,Niraparib,DOHH2,0.601135
4981,OF-1,DOHH2,1.381463
4982,OTX015,DOHH2,-0.392593
4983,Olaparib,DOHH2,0.248688
4984,Osimertinib,DOHH2,1.060435
4985,Oxaliplatin,DOHH2,1.478762
4986,P22077,DOHH2,1.801395
4987,PCI-34051,DOHH2,1.749265
4988,PD0325901,DOHH2,2.080536
4989,PD173074,DOHH2,2.811557
4990,PF-4708671,DOHH2,1.219106
4991,PFI-1,DOHH2,2.567344
4992,PFI3,DOHH2,3.345837
4993,PLX-4720,DOHH2,2.359803
4994,PRIMA-1MET,DOHH2,0.586982
4995,PRT062607,DOHH2,0.645858
4996,Paclitaxel,DOHH2,-6.100019
4997,Palbociclib,DOHH2,-0.882653
4998,Pevonedistat,DOHH2,-1.521279
4999,Pictilisib,DOHH2,-1.24613
5000,Piperlongumine,DOHH2,1.051588
5001,Podophyllotoxin bromide,DOHH2,-2.698563
5002,Pyridostatin,DOHH2,1.548659
5003,RVX-208,DOHH2,3.026179
5004,Rapamycin,DOHH2,-7.109471
5005,Refametinib,DOHH2,3.042776
5006,Ribociclib,DOHH2,1.27029
5007,Rucaparib,DOHH2,1.972933
5008,Ruxolitinib,DOHH2,2.991426
5009,SB216763,DOHH2,2.761367
5010,SB505124,DOHH2,1.862098
5011,SCH772984,DOHH2,2.233804
5012,SGC-CBP30,DOHH2,2.669876
5013,SGC0946,DOHH2,0.367291
5014,SL0101,DOHH2,2.690484
5015,SN-38,DOHH2,-5.225114
5016,Sapitinib,DOHH2,1.409511
5017,Savolitinib,DOHH2,0.795363
5018,Schweinfurthin A,DOHH2,-2.914373
5019,Selumetinib,DOHH2,3.264948
5020,Sepantronium bromide,DOHH2,-5.268008
5021,Serdemetan,DOHH2,1.455491
5022,Sinularin,DOHH2,1.061535
5023,Sorafenib,DOHH2,0.976353
5024,Staurosporine,DOHH2,-4.02355
5025,Talazoparib,DOHH2,-4.825543
5026,Tamoxifen,DOHH2,2.510856
5027,Tanespimycin,DOHH2,-0.406637
5028,Taselisib,DOHH2,-0.189236
5029,Telomerase Inhibitor IX,DOHH2,-0.423618
5030,Temozolomide,DOHH2,3.872097
5031,Temsirolimus,DOHH2,-7.200135
5032,Teniposide,DOHH2,-4.654464
5033,Topotecan,DOHH2,-3.113296
5034,Tozasertib,DOHH2,-3.595473
5035,Trametinib,DOHH2,0.752068
5036,Ulixertinib,DOHH2,3.362823
5037,Uprosertib,DOHH2,-1.838625
5038,VE-822,DOHH2,1.5221
5039,VE821,DOHH2,2.177051
5040,VX-11e,DOHH2,2.218588
5041,Veliparib,DOHH2,2.625546
5042,Vincristine,DOHH2,-6.050062
5043,Vinorelbine,DOHH2,-5.990089
5044,Vismodegib,DOHH2,1.832903
5045,Vorinostat,DOHH2,-1.303622
5046,WEHI-539,DOHH2,2.753979
5047,WIKI4,DOHH2,3.289598
5048,WZ4003,DOHH2,2.33582
5049,Wee1 Inhibitor,DOHH2,0.244344
5050,Wnt-C59,DOHH2,2.160933
5051,XAV939,DOHH2,2.821231
5052,YK-4-279,DOHH2,-0.436969
5053,ZM447439,DOHH2,-0.527676
5054,Zoledronate,DOHH2,1.728241
5055,5-Fluorouracil,ML1,5.818762
5056,ABT737,ML1,2.799341
5057,AGI-6780,ML1,5.23969
5058,AGK2,ML1,4.506194
5059,AT13148,ML1,4.487228
5060,AZ6102,ML1,2.259845
5061,AZ960,ML1,0.787041
