,drug,cell_line,IC50
14732,LY2109761,HS578T,5.387456
14733,Lapatinib,HS578T,2.656292
14734,Leflunomide,HS578T,5.179875
14735,Lenalidomide,HS578T,5.264374
14736,Lestaurtinib,HS578T,0.599336
14737,Linsitinib,HS578T,5.40946
14738,Luminespib,HS578T,-3.015376
14739,MG-132,HS578T,-2.55999
14740,MIM1,HS578T,4.229677
14741,MK-1775,HS578T,-0.108444
14742,MK-2206,HS578T,1.131424
14743,MK-8776,HS578T,1.420929
14744,ML323,HS578T,5.23015
14745,MN-64,HS578T,4.998798
14746,Methotrexate,HS578T,3.497458
14747,Mirin,HS578T,3.719967
14748,Mitoxantrone,HS578T,-0.447769
14749,Motesanib,HS578T,5.829744
14750,Mycophenolic acid,HS578T,0.491575
14751,N-acetyl cysteine,HS578T,10.17127
14752,NU7441,HS578T,0.639062
14753,NVP-ADW742,HS578T,3.224328
14754,Navitoclax,HS578T,0.339584
14755,Nelarabine,HS578T,5.804134
14756,Nilotinib,HS578T,1.148233
14757,Niraparib,HS578T,5.24663
14758,Nutlin-3a (-),HS578T,4.741344
14759,OF-1,HS578T,5.549232
14760,OSI-027,HS578T,0.238654
14761,Obatoclax Mesylate,HS578T,-0.342685
14762,Olaparib,HS578T,4.303135
14763,Oxaliplatin,HS578T,5.446366
14764,PCI-34051,HS578T,4.792532
14765,PD0325901,HS578T,1.424336
14766,PD173074,HS578T,2.841974
14767,PF-4708671,HS578T,4.723064
14768,PFI-1,HS578T,2.801584
14769,PFI3,HS578T,4.325234
14770,POMHEX,HS578T,1.280312
14771,PRIMA-1MET,HS578T,3.25347
14772,PRT062607,HS578T,2.502067
14773,Paclitaxel,HS578T,-5.841874
14774,Palbociclib,HS578T,4.420864
14775,Pevonedistat,HS578T,3.285885
14776,Picolinici-acid,HS578T,5.488736
14777,Pictilisib,HS578T,-0.406658
14778,Podophyllotoxin bromide,HS578T,-2.065098
14779,Pyridostatin,HS578T,2.63138
14780,RO-3306,HS578T,1.436533
14781,RVX-208,HS578T,2.889283
14782,Refametinib,HS578T,1.764089
14783,Ribociclib,HS578T,4.651425
14784,Romidepsin,HS578T,-6.590679
14785,Rucaparib,HS578T,4.299818
14786,Ruxolitinib,HS578T,5.349889
14787,SB216763,HS578T,3.777615
14788,SB590885,HS578T,4.895957
14789,SCH772984,HS578T,2.174899
14790,SGC-CBP30,HS578T,3.901135
14791,SGC0946,HS578T,2.671764
14792,SN-38,HS578T,-2.798236
14793,Sabutoclax,HS578T,-1.249545
14794,Sapitinib,HS578T,4.363845
14795,Savolitinib,HS578T,3.538123
14796,Schweinfurthin A,HS578T,-2.512565
14797,Selumetinib,HS578T,3.522999
14798,Sepantronium bromide,HS578T,-0.845705
14799,Serdemetan,HS578T,4.769386
14800,Sinularin,HS578T,3.471092
14801,Sorafenib,HS578T,2.241187
14802,TW 37,HS578T,0.389767
14803,Talazoparib,HS578T,4.582409
14804,Tamoxifen,HS578T,3.209504
14805,Tanespimycin,HS578T,-1.73832
14806,Telomerase Inhibitor IX,HS578T,-0.448585
14807,Temsirolimus,HS578T,-1.302485
14808,Teniposide,HS578T,0.095096
14809,Topotecan,HS578T,2.715762
14810,Tozasertib,HS578T,2.518085
14811,Trametinib,HS578T,0.361643
14812,UMI-77,HS578T,1.081804
14813,UNC0379,HS578T,2.858944
14814,UNC0638,HS578T,4.881767
14815,Ulixertinib,HS578T,3.246395
14816,Uprosertib,HS578T,1.270716
14817,VE-822,HS578T,2.756611
14818,VX-11e,HS578T,3.762711
14819,Veliparib,HS578T,5.735029
14820,Venetoclax,HS578T,4.132795
14821,Vinblastine,HS578T,-4.820905
14822,Vincristine,HS578T,-4.560554
14823,Vinorelbine,HS578T,-4.569511
14824,Vismodegib,HS578T,5.391783
14825,Vorinostat,HS578T,0.485635
14826,WEHI-539,HS578T,3.37629
14827,WIKI4,HS578T,4.013416
14828,WZ4003,HS578T,4.692162
14829,Wnt-C59,HS578T,4.014084
14830,XAV939,HS578T,5.121785
14831,YK-4-279,HS578T,1.179021
14832,ZM447439,HS578T,1.473061
14833,Zoledronate,HS578T,3.393828
14834,alpha-lipoic acid,HS578T,7.28527
14835,glutathione,HS578T,9.03002
14836,5-Fluorouracil,SKNSH,4.096427
14837,5-azacytidine,SKNSH,3.058219
14838,A-366,SKNSH,4.654156
14839,ABT737,SKNSH,-1.459662
14840,AGI-5198,SKNSH,3.679374
14841,AMG-319,SKNSH,4.820494
14842,AT13148,SKNSH,2.874983
14843,AZ6102,SKNSH,1.993678
14844,AZD3759,SKNSH,1.993514
14845,AZD4547,SKNSH,2.823648
14846,AZD5363,SKNSH,3.038061
14847,AZD6738,SKNSH,1.930439
14848,AZD7762,SKNSH,0.36477
14849,AZD8055,SKNSH,0.741509
14850,AZD8186,SKNSH,2.667512
14851,Afatinib,SKNSH,1.532895
14852,Alisertib,SKNSH,-3.253541
14853,Alpelisib,SKNSH,2.138582
14854,Avagacestat,SKNSH,4.771824
14855,Axitinib,SKNSH,1.779383
14856,BI-2536,SKNSH,-1.02085
14857,BIBR-1532,SKNSH,5.270439
14858,BMS-536924,SKNSH,0.424306
14859,BMS-754807,SKNSH,-0.315095
14860,Bleomycin (50 uM),SKNSH,1.008534
14861,Bortezomib,SKNSH,-4.529127
14862,Bosutinib,SKNSH,4.162804
14863,Buparlisib,SKNSH,0.969802
14864,CCT007093,SKNSH,4.992281
14865,CPI-637,SKNSH,5.163311
14866,Cediranib,SKNSH,1.421589
14867,Cisplatin,SKNSH,2.00542
14868,Crizotinib,SKNSH,1.08839
14869,Cyclophosphamide,SKNSH,5.469483
14870,Cytarabine,SKNSH,3.417101
14871,Dabrafenib,SKNSH,3.902619
14872,Dactinomycin,SKNSH,-4.275985
14873,Dactolisib,SKNSH,-0.300821
14874,Daporinad,SKNSH,-5.070958
14875,Dasatinib,SKNSH,2.290019
14876,EHT-1864,SKNSH,4.016771
14877,EPZ5676,SKNSH,5.772242
14878,Erlotinib,SKNSH,4.07551
14879,Foretinib,SKNSH,0.008591
14880,Fulvestrant,SKNSH,3.097079
14881,GDC0810,SKNSH,4.654351
14882,GNE-317,SKNSH,0.130909
14883,GSK1904529A,SKNSH,4.779156
14884,GSK2578215A,SKNSH,3.567697
14885,GSK2830371,SKNSH,5.636269
14886,GSK343,SKNSH,5.021976
14887,GSK591,SKNSH,3.89928
14888,GW441756,SKNSH,3.649635
14889,Gefitinib,SKNSH,3.717198
14890,Gemcitabine,SKNSH,-0.938662
14891,ICL-SIRT078,SKNSH,5.028114
14892,Ipatasertib,SKNSH,3.477322
14893,JNK Inhibitor VIII,SKNSH,4.814361
14894,JQ1,SKNSH,5.436577
14895,KU-55933,SKNSH,4.313911
14896,LGK974,SKNSH,4.2411
14897,LJI308,SKNSH,4.859965
14898,Lapatinib,SKNSH,3.001678
14899,Lenalidomide,SKNSH,5.551834
14900,Lestaurtinib,SKNSH,-0.824801
14901,Linsitinib,SKNSH,2.761217
14902,Luminespib,SKNSH,-3.375164
14903,MG-132,SKNSH,-1.660574
14904,MIM1,SKNSH,5.190253
14905,MK-1775,SKNSH,0.802763
14906,MK-2206,SKNSH,2.643927
14907,MK-8776,SKNSH,2.793494
14908,Methotrexate,SKNSH,3.019645
14909,Motesanib,SKNSH,5.772242
14910,Mycophenolic acid,SKNSH,0.377081
14911,N-acetyl cysteine,SKNSH,8.202932
14912,NU7441,SKNSH,3.349249
14913,NVP-ADW742,SKNSH,0.872284
14914,Navitoclax,SKNSH,2.424282
14915,Nilotinib,SKNSH,4.344156
14916,Nutlin-3a (-),SKNSH,1.57518
14917,OSI-027,SKNSH,1.412284
14918,Obatoclax Mesylate,SKNSH,-0.861035
14919,Olaparib,SKNSH,3.269989
14920,Oxaliplatin,SKNSH,3.21966
14921,PD0325901,SKNSH,2.29286
14922,PD173074,SKNSH,3.648879
14923,PFI-1,SKNSH,4.519474
14924,POMHEX,SKNSH,0.500237
14925,Paclitaxel,SKNSH,-0.39089
14926,Palbociclib,SKNSH,3.959893
14927,Pevonedistat,SKNSH,3.158118
14928,Pictilisib,SKNSH,0.925914
14929,Pyridostatin,SKNSH,4.121339
14930,RO-3306,SKNSH,1.971922
14931,Refametinib,SKNSH,2.350327
14932,Ribociclib,SKNSH,2.344864
14933,Rucaparib,SKNSH,3.181744
14934,SB216763,SKNSH,5.537362
14935,SB590885,SKNSH,4.015313
14936,SCH772984,SKNSH,3.691856
14937,SGC0946,SKNSH,2.411106
14938,SN-38,SKNSH,-6.096549
14939,Sapitinib,SKNSH,3.583076
14940,Savolitinib,SKNSH,2.895442
14941,Selumetinib,SKNSH,4.0048
14942,Sepantronium bromide,SKNSH,-2.007879
14943,Serdemetan,SKNSH,3.410055
14944,Sorafenib,SKNSH,1.950999
14945,TW 37,SKNSH,0.715871
14946,Talazoparib,SKNSH,0.312882
14947,Tamoxifen,SKNSH,3.60714
14948,Tanespimycin,SKNSH,1.746412
14949,Telomerase Inhibitor IX,SKNSH,-0.866928
14950,Temsirolimus,SKNSH,1.847861
14951,Trametinib,SKNSH,0.404849
14952,UMI-77,SKNSH,2.231724
14953,UNC0379,SKNSH,4.086184
14954,UNC0638,SKNSH,5.064355
14955,Ulixertinib,SKNSH,2.774515
14956,Uprosertib,SKNSH,2.121563
14957,VX-11e,SKNSH,3.065847
14958,Veliparib,SKNSH,5.302465
14959,Venetoclax,SKNSH,0.598713
14960,Vinblastine,SKNSH,-1.977767
14961,Vinorelbine,SKNSH,-3.671006
14962,Vismodegib,SKNSH,4.674259
14963,Vorinostat,SKNSH,2.003987
14964,WEHI-539,SKNSH,2.695718
14965,WIKI4,SKNSH,3.048684
14966,YK-4-279,SKNSH,1.729399
14967,ZM447439,SKNSH,0.662916
14968,alpha-lipoic acid,SKNSH,8.225306
14969,glutathione,SKNSH,7.390526
14970,5-Fluorouracil,JM1,1.83757
14971,ABT737,JM1,-1.187566
14972,AGI-5198,JM1,3.61558
14973,AGI-6780,JM1,3.461564
14974,AMG-319,JM1,4.025057
14975,AT13148,JM1,2.899579
14976,AZ6102,JM1,3.08871
14977,AZ960,JM1,-0.037385
14978,AZD3759,JM1,1.460044
14979,AZD4547,JM1,4.072849
14980,AZD5363,JM1,3.606605
14981,AZD5582,JM1,1.847254
14982,AZD6482,JM1,3.666569
14983,AZD6738,JM1,0.345182
14984,AZD7762,JM1,-0.956984
14985,AZD8186,JM1,3.267346
14986,Afatinib,JM1,1.885023
14987,Alpelisib,JM1,3.196053
14988,Avagacestat,JM1,3.062353
14989,Axitinib,JM1,2.078668
14990,BI-2536,JM1,-3.94131
14991,BIBR-1532,JM1,3.76477
14992,BMS-345541,JM1,1.528583
14993,BMS-536924,JM1,2.619888
14994,BMS-754807,JM1,2.61666
14995,BX795,JM1,1.283074
14996,Bicalutamide,JM1,3.284136
14997,Bortezomib,JM1,-5.564635
14998,Bosutinib,JM1,2.215621
14999,Buparlisib,JM1,1.255187
15000,CCT-018159,JM1,3.236605
15001,CCT007093,JM1,3.832881
15002,CHIR-99021,JM1,1.821305
15003,CZC24832,JM1,4.072849
15004,Cediranib,JM1,2.836989
15005,Crizotinib,JM1,1.889821
15006,Cyclophosphamide,JM1,4.059188
15007,Dabrafenib,JM1,2.408009
15008,Dactinomycin,JM1,-6.521773
15009,Dactolisib,JM1,-0.501898
15010,Daporinad,JM1,-5.68245
15011,Dasatinib,JM1,1.529437
15012,Dinaciclib,JM1,-4.376275
15013,EHT-1864,JM1,2.2888
15014,EPZ5676,JM1,4.002685
15015,Elesclomol,JM1,-2.757239
15016,Entinostat,JM1,-0.20269
15017,Entospletinib,JM1,3.769121
15018,Erlotinib,JM1,3.743373
15019,Foretinib,JM1,0.369156
15020,Fulvestrant,JM1,0.750838
15021,GDC0810,JM1,3.681262
15022,GNE-317,JM1,2.99794
15023,GSK1904529A,JM1,3.167664
15024,GSK2578215A,JM1,4.026283
15025,GSK2606414,JM1,2.753653
15026,GSK269962A,JM1,1.695199
15027,GSK343,JM1,1.638538
15028,GSK591,JM1,2.948933
15029,GW441756,JM1,2.437694
15030,Gefitinib,JM1,1.61279
15031,Gemcitabine,JM1,-4.846415
15032,I-BET-762,JM1,1.901101
15033,IOX2,JM1,0.956978
15034,IWP-2,JM1,1.125064
15035,Ibrutinib,JM1,2.741895
15036,Ipatasertib,JM1,4.025074
15037,JNK Inhibitor VIII,JM1,3.556013
15038,JQ1,JM1,2.034692
15039,KRAS (G12C) Inhibitor-12,JM1,3.681542
15040,KU-55933,JM1,4.072849
15041,LCL161,JM1,4.057844
15042,LGK974,JM1,2.565016
15043,LJI308,JM1,3.388184
15044,LY2109761,JM1,2.383338
15045,Lapatinib,JM1,2.865318
15046,Leflunomide,JM1,3.868434
15047,Lenalidomide,JM1,4.072849
15048,Lestaurtinib,JM1,-1.713769
15049,Linsitinib,JM1,3.500362
15050,Luminespib,JM1,-2.675082
15051,MG-132,JM1,-1.943163
15052,MK-1775,JM1,-1.565964
15053,MK-2206,JM1,3.302349
15054,MK-8776,JM1,0.843041
15055,ML323,JM1,2.881879
15056,MN-64,JM1,2.890376
15057,Methotrexate,JM1,0.910208
15058,Mirin,JM1,3.384363
15059,Motesanib,JM1,4.072849
15060,NU7441,JM1,2.486522
15061,NVP-ADW742,JM1,3.27659
15062,Navitoclax,JM1,-0.769256
15063,Nilotinib,JM1,4.072759
15064,Niraparib,JM1,2.940595
15065,Nutlin-3a (-),JM1,1.98862
15066,OF-1,JM1,1.631082
15067,OSI-027,JM1,3.797896
15068,Olaparib,JM1,2.483104
15069,Oxaliplatin,JM1,1.043042
15070,PCI-34051,JM1,1.779534
15071,PD0325901,JM1,3.004193
15072,PD173074,JM1,3.576568
15073,PF-4708671,JM1,1.980726
15074,PFI-1,JM1,2.852186
15075,PFI3,JM1,4.071158
15076,PRIMA-1MET,JM1,2.5339
15077,PRT062607,JM1,2.794241
15078,Paclitaxel,JM1,-3.73121
15079,Palbociclib,JM1,2.248069
15080,Pevonedistat,JM1,-1.456463
15081,Picolinici-acid,JM1,4.072849
15082,Pictilisib,JM1,1.2243
15083,Piperlongumine,JM1,1.036008
15084,Pyridostatin,JM1,3.876097
15085,RO-3306,JM1,1.228766
15086,RVX-208,JM1,3.354464
15087,Refametinib,JM1,3.563064
15088,Ribociclib,JM1,2.582437
15089,Rucaparib,JM1,2.556215
15090,Ruxolitinib,JM1,3.367304
15091,SB216763,JM1,2.181779
15092,SB505124,JM1,3.658948
15093,SB590885,JM1,3.019899
15094,SCH772984,JM1,3.123804
15095,SGC0946,JM1,0.682971
15096,SL0101,JM1,3.159102
15097,SN-38,JM1,-5.430522
15098,Sabutoclax,JM1,0.027566
15099,Sapitinib,JM1,3.261426
15100,Savolitinib,JM1,1.770264
15101,Selumetinib,JM1,3.573748
15102,Sepantronium bromide,JM1,-5.683358
15103,Serdemetan,JM1,1.733629
15104,Sorafenib,JM1,1.48371
15105,Talazoparib,JM1,0.054624
15106,Tamoxifen,JM1,3.977953
15107,Tanespimycin,JM1,1.126796
15108,Telomerase Inhibitor IX,JM1,-0.138008
15109,Temsirolimus,JM1,1.77012
15110,Tozasertib,JM1,0.319997
15111,Trametinib,JM1,1.333728
15112,Tretinoin,JM1,4.051625
15113,Ulixertinib,JM1,2.642362
15114,Uprosertib,JM1,3.311491
15115,VE-822,JM1,0.533106
15116,VX-11e,JM1,2.459288
15117,Veliparib,JM1,4.069005
15118,Venetoclax,JM1,-1.310198
15119,Vinorelbine,JM1,-4.477096
15120,Vismodegib,JM1,3.762157
15121,Vorinostat,JM1,0.253299
15122,WEHI-539,JM1,3.282369
15123,WIKI4,JM1,3.098818
15124,WZ4003,JM1,3.790549
15125,Wnt-C59,JM1,2.314263
15126,XAV939,JM1,2.462736
15127,YK-4-279,JM1,1.069553
15128,ZM447439,JM1,0.267511
15129,5-Fluorouracil,NCIH2052,5.21876
15130,5-azacytidine,NCIH2052,4.462098
15131,A-366,NCIH2052,5.23989
15132,ABT737,NCIH2052,1.886178
15133,AGI-5198,NCIH2052,4.790816
15134,AGI-6780,NCIH2052,4.371533
15135,AMG-319,NCIH2052,6.194464
15136,AT13148,NCIH2052,3.622055
15137,AZ6102,NCIH2052,2.046061
15138,AZ960,NCIH2052,3.12393
15139,AZD1208,NCIH2052,5.532411
15140,AZD2014,NCIH2052,2.900671
15141,AZD3759,NCIH2052,3.885748
15142,AZD4547,NCIH2052,1.664793
15143,AZD5153,NCIH2052,3.869504
15144,AZD5363,NCIH2052,3.394061
15145,AZD5582,NCIH2052,6.278309
15146,AZD5991,NCIH2052,6.078573
15147,AZD6738,NCIH2052,3.963146
15148,AZD7762,NCIH2052,1.380756
15149,AZD8055,NCIH2052,-0.643801
15150,AZD8186,NCIH2052,3.858421
15151,Acetalax,NCIH2052,3.981341
15152,Afatinib,NCIH2052,1.584504
15153,Alisertib,NCIH2052,3.292989
15154,Alpelisib,NCIH2052,4.491382
15155,Avagacestat,NCIH2052,5.579394
15156,Axitinib,NCIH2052,3.817005
15157,BI-2536,NCIH2052,0.313531
15158,BIBR-1532,NCIH2052,5.541018
15159,BMS-345541,NCIH2052,5.114179
15160,BMS-536924,NCIH2052,2.389311
15161,BMS-754807,NCIH2052,2.10105
15162,Bleomycin,NCIH2052,2.892651
15163,Bleomycin (50 uM),NCIH2052,1.935847
15164,Bortezomib,NCIH2052,-5.343838
15165,Bosutinib,NCIH2052,2.416223
15166,Bromosporine,NCIH2052,4.143318
15167,Buparlisib,NCIH2052,1.46592
15168,CCT007093,NCIH2052,6.054638
15169,CPI-637,NCIH2052,4.530447
15170,CZC24832,NCIH2052,6.087344
15171,Carmustine,NCIH2052,7.059536
15172,Cediranib,NCIH2052,3.257194
15173,Cisplatin,NCIH2052,2.889769
15174,Crizotinib,NCIH2052,3.247929
15175,Cyclophosphamide,NCIH2052,5.531883
15176,Cytarabine,NCIH2052,2.717086
15177,Dabrafenib,NCIH2052,5.34426
15178,Dacarbazine,NCIH2052,6.493617
15179,Dactinomycin,NCIH2052,-2.939164
15180,Dactolisib,NCIH2052,-1.537559
15181,Dasatinib,NCIH2052,0.338108
15182,Dihydrorotenone,NCIH2052,1.12846
15183,Dinaciclib,NCIH2052,0.178917
15184,EHT-1864,NCIH2052,4.403738
15185,EPZ5676,NCIH2052,6.36907
15186,Elephantin,NCIH2052,4.263345
15187,Entinostat,NCIH2052,5.908455
15188,Entospletinib,NCIH2052,4.446075
15189,Erlotinib,NCIH2052,2.763072
15190,Fludarabine,NCIH2052,5.887499
15191,Foretinib,NCIH2052,1.399393
15192,Fulvestrant,NCIH2052,4.795851
15193,GDC0810,NCIH2052,6.130788
15194,GNE-317,NCIH2052,0.558077
15195,GSK-LSD1,NCIH2052,2.47353
15196,GSK1904529A,NCIH2052,4.450283
15197,GSK2110183B,NCIH2052,4.955201
15198,GSK2578215A,NCIH2052,5.747921
15199,GSK2606414,NCIH2052,4.092355
15200,GSK2801,NCIH2052,5.866985
15201,GSK2830371,NCIH2052,6.320637
15202,GSK343,NCIH2052,3.900601
15203,GSK591,NCIH2052,4.534174
15204,GW441756,NCIH2052,4.221763
15205,Gallibiscoquinazole,NCIH2052,3.378476
15206,Gefitinib,NCIH2052,4.549639
15207,Gemcitabine,NCIH2052,0.333853
15208,I-BET-762,NCIH2052,3.897306
15209,ICL-SIRT078,NCIH2052,4.71226
15210,IWP-2,NCIH2052,3.720304
15211,Ibrutinib,NCIH2052,5.809551
15212,Ipatasertib,NCIH2052,3.719032
15213,JNK Inhibitor VIII,NCIH2052,6.252581
15214,JQ1,NCIH2052,4.048822
15215,KRAS (G12C) Inhibitor-12,NCIH2052,6.525918
15216,KU-55933,NCIH2052,6.320637
15217,L-Oxonoreleagnine,NCIH2052,4.65789
15218,LCL161,NCIH2052,6.077091
15219,LGK974,NCIH2052,4.109876
15220,LJI308,NCIH2052,5.54651
15221,LMP744,NCIH2052,2.866835
15222,LY2109761,NCIH2052,6.120578
15223,Lapatinib,NCIH2052,5.112173
15224,Leflunomide,NCIH2052,5.877171
15225,Lenalidomide,NCIH2052,5.642213
15226,Lestaurtinib,NCIH2052,-0.808663
15227,Linsitinib,NCIH2052,4.257349
15228,Luminespib,NCIH2052,-1.243292
15229,MG-132,NCIH2052,-1.462969
15230,MIM1,NCIH2052,6.220477
15231,MK-1775,NCIH2052,1.6961
15232,MK-2206,NCIH2052,3.411402
15233,MK-8776,NCIH2052,4.90023
15234,ML323,NCIH2052,4.719707
15235,MN-64,NCIH2052,5.746942
15236,Methotrexate,NCIH2052,-3.159457
15237,Mirin,NCIH2052,6.452796
15238,Mitoxantrone,NCIH2052,2.342647
15239,Motesanib,NCIH2052,6.320637
15240,Mycophenolic acid,NCIH2052,2.131035
15241,N-acetyl cysteine,NCIH2052,9.759581
15242,NU7441,NCIH2052,4.165325
15243,NVP-ADW742,NCIH2052,2.498955
15244,Navitoclax,NCIH2052,3.099152
15245,Nelarabine,NCIH2052,6.699933
15246,Nilotinib,NCIH2052,4.913232
15247,Niraparib,NCIH2052,6.116118
15248,Nutlin-3a (-),NCIH2052,2.630387
15249,OF-1,NCIH2052,4.54056
15250,OSI-027,NCIH2052,4.590587
15251,Obatoclax Mesylate,NCIH2052,1.84539
15252,Olaparib,NCIH2052,4.394691
15253,Oxaliplatin,NCIH2052,5.441028
15254,PCI-34051,NCIH2052,6.143262
15255,PD0325901,NCIH2052,2.753101
15256,PD173074,NCIH2052,4.340572
15257,PFI-1,NCIH2052,5.96342
15258,PFI3,NCIH2052,5.941328
15259,POMHEX,NCIH2052,1.199861
15260,PRIMA-1MET,NCIH2052,6.986484
15261,PRT062607,NCIH2052,3.900408
15262,Paclitaxel,NCIH2052,-1.303819
15263,Palbociclib,NCIH2052,4.69271
15264,Pevonedistat,NCIH2052,1.852397
15265,Picolinici-acid,NCIH2052,5.614929
15266,Pictilisib,NCIH2052,1.401074
15267,Podophyllotoxin bromide,NCIH2052,1.213138
15268,Pyridostatin,NCIH2052,3.852395
15269,RO-3306,NCIH2052,4.234441
15270,RVX-208,NCIH2052,4.884941
15271,Refametinib,NCIH2052,3.085338
15272,Ribociclib,NCIH2052,3.519073
15273,Romidepsin,NCIH2052,-4.889493
15274,Rucaparib,NCIH2052,5.368449
15275,Ruxolitinib,NCIH2052,5.178315
15276,SB216763,NCIH2052,6.16768
15277,SB590885,NCIH2052,4.999557
15278,SCH772984,NCIH2052,3.869521
15279,SGC-CBP30,NCIH2052,4.465652
15280,SGC0946,NCIH2052,3.44408
15281,SN-38,NCIH2052,-3.476816
15282,Sabutoclax,NCIH2052,0.791643
15283,Sapitinib,NCIH2052,5.705258
15284,Savolitinib,NCIH2052,2.462811
15285,Schweinfurthin A,NCIH2052,3.156846
15286,Selumetinib,NCIH2052,5.20369
15287,Sepantronium bromide,NCIH2052,-4.289934
15288,Serdemetan,NCIH2052,3.412171
15289,Sinularin,NCIH2052,4.504334
15290,Sorafenib,NCIH2052,4.000802
15291,Talazoparib,NCIH2052,4.307648
15292,Tamoxifen,NCIH2052,4.038615
15293,Tanespimycin,NCIH2052,-0.111948
15294,Telomerase Inhibitor IX,NCIH2052,0.860991
15295,Temsirolimus,NCIH2052,1.694868
15296,Teniposide,NCIH2052,2.363193
15297,Topotecan,NCIH2052,2.038854
15298,Trametinib,NCIH2052,1.982479
15299,UMI-77,NCIH2052,4.511146
15300,UNC0379,NCIH2052,4.138143
15301,UNC0638,NCIH2052,5.301873
15302,Ulixertinib,NCIH2052,3.863202
15303,Uprosertib,NCIH2052,3.794377
15304,VE-822,NCIH2052,4.965207
15305,VX-11e,NCIH2052,4.216657
15306,Veliparib,NCIH2052,6.033518
15307,Venetoclax,NCIH2052,2.817029
15308,Vinblastine,NCIH2052,-4.014113
15309,Vincristine,NCIH2052,1.677711
15310,Vinorelbine,NCIH2052,-3.180516
15311,Vismodegib,NCIH2052,6.116814
15312,Vorinostat,NCIH2052,2.853249
15313,WEHI-539,NCIH2052,5.610946
15314,WIKI4,NCIH2052,4.093225
15315,WZ4003,NCIH2052,6.070287
15316,Wnt-C59,NCIH2052,5.375217
15317,XAV939,NCIH2052,5.81735
15318,YK-4-279,NCIH2052,2.921778
15319,ZM447439,NCIH2052,3.689138
15320,Zoledronate,NCIH2052,4.391257
15321,alpha-lipoic acid,NCIH2052,8.786653
15322,glutathione,NCIH2052,10.365296
15323,5-Fluorouracil,SW1990,5.370016
15324,5-azacytidine,SW1990,4.216285
15325,A-366,SW1990,5.385127
15326,ABT737,SW1990,3.765022
15327,AGI-5198,SW1990,4.619002
15328,AMG-319,SW1990,5.632876
15329,AT13148,SW1990,6.817443
15330,AZ6102,SW1990,4.420757
15331,AZD3759,SW1990,3.897696
15332,AZD4547,SW1990,4.817758
15333,AZD5363,SW1990,3.779244
15334,AZD6738,SW1990,2.755691
15335,AZD7762,SW1990,-0.354888
15336,AZD8055,SW1990,1.069729
15337,AZD8186,SW1990,5.173784
15338,Afatinib,SW1990,3.317825
15339,Alisertib,SW1990,3.935705
15340,Alpelisib,SW1990,5.823363
15341,Avagacestat,SW1990,5.993076
15342,Axitinib,SW1990,4.225072
15343,BI-2536,SW1990,2.758412
15344,BIBR-1532,SW1990,5.7245
15345,BMS-536924,SW1990,4.858133
15346,BMS-754807,SW1990,5.875906
15347,Bleomycin (50 uM),SW1990,6.548292
15348,Bortezomib,SW1990,-5.397165
15349,Bosutinib,SW1990,4.517457
15350,Buparlisib,SW1990,2.563522
15351,CCT007093,SW1990,5.83728
15352,CPI-637,SW1990,6.412962
15353,Cediranib,SW1990,4.217037
15354,Cisplatin,SW1990,3.75772
15355,Crizotinib,SW1990,6.105704
15356,Cyclophosphamide,SW1990,5.035083
15357,Cytarabine,SW1990,3.242372
15358,Dabrafenib,SW1990,5.342396
15359,Dactinomycin,SW1990,-3.65668
15360,Dactolisib,SW1990,-0.601569
15361,Daporinad,SW1990,-1.019552
15362,Dasatinib,SW1990,2.52076
15363,EHT-1864,SW1990,2.706007
15364,EPZ5676,SW1990,6.274694
15365,Erlotinib,SW1990,4.155336
15366,Foretinib,SW1990,4.20945
15367,Fulvestrant,SW1990,3.047681
15368,GDC0810,SW1990,4.569884
15369,GNE-317,SW1990,1.939047
15370,GSK1904529A,SW1990,4.024866
15371,GSK2578215A,SW1990,4.897047
15372,GSK2830371,SW1990,6.909284
15373,GSK343,SW1990,5.939791
15374,GSK591,SW1990,3.498312
15375,GW441756,SW1990,4.08175
15376,Gefitinib,SW1990,4.092526
15377,Gemcitabine,SW1990,1.493504
15378,ICL-SIRT078,SW1990,6.268681
15379,Ipatasertib,SW1990,4.567415
15380,JNK Inhibitor VIII,SW1990,5.17356
15381,JQ1,SW1990,6.119897
15382,KU-55933,SW1990,5.517356
15383,LGK974,SW1990,3.55823
15384,LJI308,SW1990,6.394519
15385,Lapatinib,SW1990,3.970064
15386,Lenalidomide,SW1990,6.150312
15387,Lestaurtinib,SW1990,0.2661
15388,Linsitinib,SW1990,4.950726
15389,Luminespib,SW1990,-2.783272
15390,MG-132,SW1990,-1.466545
15391,MIM1,SW1990,4.217765
15392,MK-1775,SW1990,1.449607
15393,MK-2206,SW1990,5.118238
15394,MK-8776,SW1990,1.856328
15395,Methotrexate,SW1990,1.77517
15396,Motesanib,SW1990,6.878408
15397,Mycophenolic acid,SW1990,3.111617
15398,N-acetyl cysteine,SW1990,9.731972
15399,NU7441,SW1990,6.320247
15400,NVP-ADW742,SW1990,6.194994
15401,Navitoclax,SW1990,2.3708
15402,Nilotinib,SW1990,5.282903
15403,Nutlin-3a (-),SW1990,5.186822
15404,OSI-027,SW1990,4.077824
15405,Obatoclax Mesylate,SW1990,0.707141
15406,Olaparib,SW1990,4.736682
15407,Oxaliplatin,SW1990,5.169652
15408,PD0325901,SW1990,1.371933
15409,PD173074,SW1990,5.748606
