,drug,cell_line,IC50
29276,WIKI4,BT549,2.71681
29277,Wee1 Inhibitor,BT549,1.236431
29278,XAV939,BT549,4.716351
29279,ZM447439,BT549,2.970517
29280,Zoledronate,BT549,4.742844
29281,alpha-lipoic acid,BT549,8.893946
29282,glutathione,BT549,9.449608
29283,5-Fluorouracil,NCIH209,4.216623
29284,5-azacytidine,NCIH209,2.750745
29285,A-366,NCIH209,5.032512
29286,ABT737,NCIH209,-2.534775
29287,AGI-5198,NCIH209,4.155629
29288,AGI-6780,NCIH209,3.21469
29289,AGK2,NCIH209,3.973687
29290,AMG-319,NCIH209,5.086803
29291,AT13148,NCIH209,3.488812
29292,AZ6102,NCIH209,1.819387
29293,AZ960,NCIH209,1.433628
29294,AZD1208,NCIH209,3.898565
29295,AZD1332,NCIH209,3.76637
29296,AZD2014,NCIH209,1.525712
29297,AZD3759,NCIH209,2.858002
29298,AZD4547,NCIH209,1.320668
29299,AZD5153,NCIH209,2.719363
29300,AZD5363,NCIH209,1.918583
29301,AZD5438,NCIH209,1.311781
29302,AZD5582,NCIH209,1.172823
29303,AZD5991,NCIH209,3.769516
29304,AZD6738,NCIH209,0.96088
29305,AZD7762,NCIH209,-1.427906
29306,AZD8055,NCIH209,-0.115874
29307,AZD8186,NCIH209,4.933523
29308,Acetalax,NCIH209,4.960333
29309,Afatinib,NCIH209,0.430854
29310,Afuresertib,NCIH209,2.788599
29311,Alisertib,NCIH209,1.448919
29312,Alpelisib,NCIH209,4.675441
29313,Avagacestat,NCIH209,4.829827
29314,Axitinib,NCIH209,1.30427
29315,BI-2536,NCIH209,-2.774475
29316,BIBR-1532,NCIH209,5.064149
29317,BMS-345541,NCIH209,2.770337
29318,Bleomycin (50 uM),NCIH209,2.647223
29319,Bortezomib,NCIH209,-5.726479
29320,Bosutinib,NCIH209,0.331335
29321,Bromosporine,NCIH209,3.333332
29322,Buparlisib,NCIH209,0.595095
29323,CPI-637,NCIH209,3.945478
29324,CZC24832,NCIH209,5.009221
29325,Camptothecin,NCIH209,-5.422201
29326,Carmustine,NCIH209,3.831541
29327,Cediranib,NCIH209,1.804987
29328,Cisplatin,NCIH209,-1.309506
29329,Crizotinib,NCIH209,2.56929
29330,Cytarabine,NCIH209,-0.840983
29331,Dabrafenib,NCIH209,3.771018
29332,Dacarbazine,NCIH209,4.85437
29333,Dactolisib,NCIH209,-3.521118
29334,Dasatinib,NCIH209,2.463051
29335,Dihydrorotenone,NCIH209,-0.833553
29336,Docetaxel,NCIH209,-5.955845
29337,Doramapimod,NCIH209,4.960709
29338,EHT-1864,NCIH209,3.087892
29339,EPZ004777,NCIH209,5.096284
29340,EPZ5676,NCIH209,5.180905
29341,Elephantin,NCIH209,2.003471
29342,Entinostat,NCIH209,0.407426
29343,Entospletinib,NCIH209,3.176989
29344,Epirubicin,NCIH209,-2.756765
29345,Erlotinib,NCIH209,1.323062
29346,Foretinib,NCIH209,1.107938
29347,Fulvestrant,NCIH209,3.355733
29348,GNE-317,NCIH209,-1.370772
29349,GSK-LSD1,NCIH209,2.584254
29350,GSK1904529A,NCIH209,5.383392
29351,GSK2110183B,NCIH209,3.881941
29352,GSK2578215A,NCIH209,5.032208
29353,GSK2801,NCIH209,4.829542
29354,GSK2830371,NCIH209,5.086803
29355,GSK591,NCIH209,5.083547
29356,GW441756,NCIH209,1.641829
29357,Gallibiscoquinazole,NCIH209,1.134142
29358,Gefitinib,NCIH209,3.391096
29359,Gemcitabine,NCIH209,-3.165173
29360,I-BET-762,NCIH209,4.48828
29361,I-BRD9,NCIH209,5.086803
29362,ICL-SIRT078,NCIH209,3.44784
29363,IWP-2,NCIH209,2.645399
29364,Ibrutinib,NCIH209,5.035107
29365,Ipatasertib,NCIH209,3.841122
29366,Irinotecan,NCIH209,-1.748332
29367,JNK Inhibitor VIII,NCIH209,5.083645
29368,JQ1,NCIH209,2.708958
29369,KRAS (G12C) Inhibitor-12,NCIH209,2.649636
29370,KU-55933,NCIH209,4.897763
29371,L-Oxonoreleagnine,NCIH209,3.265745
29372,LCL161,NCIH209,4.762181
29373,LGK974,NCIH209,3.60751
29374,LJI308,NCIH209,4.455085
29375,LY2109761,NCIH209,3.601534
29376,Lapatinib,NCIH209,3.333552
29377,Leflunomide,NCIH209,5.391179
29378,Lenalidomide,NCIH209,4.418648
29379,Lestaurtinib,NCIH209,-2.077356
29380,Linsitinib,NCIH209,3.684488
29381,MG-132,NCIH209,-1.570712
29382,MIM1,NCIH209,2.168841
29383,MIRA-1,NCIH209,5.263523
29384,MK-1775,NCIH209,-0.98461
29385,MK-2206,NCIH209,3.28701
29386,MK-8776,NCIH209,2.02001
29387,ML323,NCIH209,3.924582
29388,MN-64,NCIH209,3.829629
29389,Methotrexate,NCIH209,-3.751024
29390,Mitoxantrone,NCIH209,-2.455362
29391,Motesanib,NCIH209,5.062099
29392,Mycophenolic acid,NCIH209,-0.565268
29393,N-acetyl cysteine,NCIH209,10.251711
29394,NU7441,NCIH209,2.966035
29395,NVP-ADW742,NCIH209,1.723662
29396,Navitoclax,NCIH209,-1.171853
29397,Nelarabine,NCIH209,5.633476
29398,Nilotinib,NCIH209,3.545256
29399,Niraparib,NCIH209,-0.185864
29400,Nutlin-3a (-),NCIH209,4.88192
29401,OF-1,NCIH209,3.463308
29402,OSI-027,NCIH209,4.444462
29403,OTX015,NCIH209,4.788619
29404,Obatoclax Mesylate,NCIH209,0.986337
29405,Olaparib,NCIH209,0.238947
29406,Osimertinib,NCIH209,2.236033
29407,Oxaliplatin,NCIH209,0.175338
29408,P22077,NCIH209,2.651032
29409,PCI-34051,NCIH209,2.949938
29410,PD0325901,NCIH209,2.761806
29411,PD173074,NCIH209,2.279385
29412,PFI-1,NCIH209,3.787185
29413,PFI3,NCIH209,5.061174
29414,PLX-4720,NCIH209,2.746774
29415,POMHEX,NCIH209,-0.12997
29416,PRIMA-1MET,NCIH209,6.052324
29417,Paclitaxel,NCIH209,-5.104501
29418,Palbociclib,NCIH209,2.392868
29419,Picolinici-acid,NCIH209,5.055814
29420,Pictilisib,NCIH209,1.90093
29421,Podophyllotoxin bromide,NCIH209,-1.067928
29422,Pyridostatin,NCIH209,1.782316
29423,RO-3306,NCIH209,1.570929
29424,RVX-208,NCIH209,4.991659
29425,Rapamycin,NCIH209,-2.663447
29426,Remodelin,NCIH209,4.033224
29427,Romidepsin,NCIH209,-7.07367
29428,Rucaparib,NCIH209,0.318189
29429,Ruxolitinib,NCIH209,4.748853
29430,SB216763,NCIH209,4.002294
29431,SB590885,NCIH209,4.103309
29432,SCH772984,NCIH209,4.483012
29433,SGC-CBP30,NCIH209,3.810258
29434,SGC0946,NCIH209,1.340044
29435,Sabutoclax,NCIH209,-1.46625
29436,Sapitinib,NCIH209,3.736794
29437,Schweinfurthin A,NCIH209,-0.441664
29438,Selumetinib,NCIH209,5.101841
29439,Sepantronium bromide,NCIH209,-5.913068
29440,Serdemetan,NCIH209,0.765676
29441,Sinularin,NCIH209,1.93208
29442,Sorafenib,NCIH209,1.060176
29443,Staurosporine,NCIH209,-2.697453
29444,Talazoparib,NCIH209,-3.964345
29445,Tamoxifen,NCIH209,2.950197
29446,Tanespimycin,NCIH209,1.357493
29447,Taselisib,NCIH209,3.311901
29448,Telomerase Inhibitor IX,NCIH209,-0.522285
29449,Temozolomide,NCIH209,4.724348
29450,Temsirolimus,NCIH209,-0.211315
29451,Teniposide,NCIH209,-1.944555
29452,Topotecan,NCIH209,-3.764821
29453,Trametinib,NCIH209,2.195756
29454,UMI-77,NCIH209,1.160747
29455,UNC0379,NCIH209,2.940421
29456,UNC0638,NCIH209,2.338248
29457,Ulixertinib,NCIH209,2.54189
29458,Uprosertib,NCIH209,3.771985
29459,VE-822,NCIH209,2.314058
29460,VE821,NCIH209,3.12609
29461,Veliparib,NCIH209,2.355561
29462,Venetoclax,NCIH209,-2.337462
29463,Vinblastine,NCIH209,-5.602547
29464,Vincristine,NCIH209,-4.319277
29465,Vinorelbine,NCIH209,-4.973875
29466,Vismodegib,NCIH209,5.086803
29467,Vorinostat,NCIH209,-0.653442
29468,WEHI-539,NCIH209,1.465962
29469,WIKI4,NCIH209,2.282632
29470,Wee1 Inhibitor,NCIH209,-0.203898
29471,XAV939,NCIH209,4.779544
29472,ZM447439,NCIH209,1.46309
29473,Zoledronate,NCIH209,3.462585
29474,alpha-lipoic acid,NCIH209,7.156168
29475,glutathione,NCIH209,9.037697
29476,5-Fluorouracil,OV90,6.907684
29477,5-azacytidine,OV90,3.421955
29478,A-366,OV90,5.931418
29479,ABT737,OV90,0.492411
29480,AGI-5198,OV90,5.402774
29481,AGI-6780,OV90,4.265035
29482,AGK2,OV90,4.847685
29483,AMG-319,OV90,6.888376
29484,AT13148,OV90,4.599542
29485,AZ6102,OV90,5.328402
29486,AZ960,OV90,5.043482
29487,AZD1208,OV90,6.981202
29488,AZD1332,OV90,6.551137
29489,AZD2014,OV90,3.625895
29490,AZD3759,OV90,4.042697
29491,AZD4547,OV90,4.557393
29492,AZD5153,OV90,3.336063
29493,AZD5363,OV90,3.922944
29494,AZD5438,OV90,4.751192
29495,AZD5582,OV90,3.291134
29496,AZD5991,OV90,5.911265
29497,AZD6738,OV90,2.827462
29498,AZD7762,OV90,1.582364
29499,AZD8055,OV90,0.642967
29500,AZD8186,OV90,5.830105
29501,Acetalax,OV90,5.313726
29502,Afatinib,OV90,3.808023
29503,Afuresertib,OV90,2.946136
29504,Alisertib,OV90,3.913467
29505,Alpelisib,OV90,4.416397
29506,Avagacestat,OV90,5.885976
29507,Axitinib,OV90,5.323169
29508,BI-2536,OV90,1.784634
29509,BIBR-1532,OV90,5.784642
29510,BMS-345541,OV90,5.421002
29511,Bleomycin (50 uM),OV90,4.5269
29512,Bortezomib,OV90,-4.464917
29513,Bosutinib,OV90,5.47306
29514,Bromosporine,OV90,3.18653
29515,Buparlisib,OV90,2.403479
29516,CPI-637,OV90,5.493486
29517,CZC24832,OV90,5.186294
29518,Camptothecin,OV90,-1.360395
29519,Carmustine,OV90,7.608575
29520,Cediranib,OV90,4.306319
29521,Cisplatin,OV90,4.203431
29522,Crizotinib,OV90,4.611857
29523,Cytarabine,OV90,3.581913
29524,Dabrafenib,OV90,-0.203333
29525,Dacarbazine,OV90,6.751472
29526,Dactolisib,OV90,-0.631429
29527,Daporinad,OV90,-4.186048
29528,Dasatinib,OV90,3.153917
29529,Dihydrorotenone,OV90,-1.795586
29530,Docetaxel,OV90,0.847131
29531,Doramapimod,OV90,6.830792
29532,EHT-1864,OV90,4.229745
29533,EPZ004777,OV90,7.028648
29534,EPZ5676,OV90,6.847482
29535,Elephantin,OV90,7.638391
29536,Entinostat,OV90,3.721397
29537,Entospletinib,OV90,6.005623
29538,Epirubicin,OV90,0.095396
29539,Erlotinib,OV90,5.003341
29540,Foretinib,OV90,1.456079
29541,Fulvestrant,OV90,5.213817
29542,GNE-317,OV90,1.511443
29543,GSK-LSD1,OV90,3.587578
29544,GSK1904529A,OV90,4.053446
29545,GSK2110183B,OV90,4.826115
29546,GSK2578215A,OV90,5.960679
29547,GSK2606414,OV90,4.496794
29548,GSK2801,OV90,5.9485
29549,GSK2830371,OV90,7.495407
29550,GSK591,OV90,5.932886
29551,GW441756,OV90,4.055136
29552,Gallibiscoquinazole,OV90,4.628434
29553,Gefitinib,OV90,5.331015
29554,Gemcitabine,OV90,0.021238
29555,I-BET-762,OV90,4.260564
29556,I-BRD9,OV90,5.276934
29557,ICL-SIRT078,OV90,5.42501
29558,IWP-2,OV90,4.087011
29559,Ibrutinib,OV90,6.981202
29560,Ipatasertib,OV90,5.309482
29561,Irinotecan,OV90,4.020347
29562,JNK Inhibitor VIII,OV90,6.104944
29563,JQ1,OV90,3.578279
29564,KRAS (G12C) Inhibitor-12,OV90,5.810007
29565,KU-55933,OV90,6.969484
29566,L-Oxonoreleagnine,OV90,5.717362
29567,LCL161,OV90,6.215633
29568,LGK974,OV90,4.322152
29569,LJI308,OV90,6.86173
29570,LY2109761,OV90,6.853385
29571,Lapatinib,OV90,5.935191
29572,Leflunomide,OV90,5.073808
29573,Lenalidomide,OV90,6.510467
29574,Lestaurtinib,OV90,0.845783
29575,Linsitinib,OV90,4.811186
29576,MG-132,OV90,-1.4016
29577,MIM1,OV90,5.084072
29578,MIRA-1,OV90,6.423124
29579,MK-1775,OV90,1.638789
29580,MK-2206,OV90,4.666953
29581,MK-8776,OV90,4.619713
29582,ML323,OV90,3.665444
29583,MN-64,OV90,4.627943
29584,Methotrexate,OV90,1.666489
29585,Mitoxantrone,OV90,4.972554
29586,Motesanib,OV90,7.460443
29587,Mycophenolic acid,OV90,2.764789
29588,N-acetyl cysteine,OV90,10.010974
29589,NU7441,OV90,4.856232
29590,NVP-ADW742,OV90,4.054904
29591,Navitoclax,OV90,1.677549
29592,Nelarabine,OV90,7.167697
29593,Nilotinib,OV90,3.572708
29594,Niraparib,OV90,5.876411
29595,Nutlin-3a (-),OV90,7.274904
29596,OF-1,OV90,2.750194
29597,OSI-027,OV90,2.534518
29598,OTX015,OV90,3.251685
29599,Obatoclax Mesylate,OV90,0.815446
29600,Olaparib,OV90,5.222447
29601,Osimertinib,OV90,4.622685
29602,Oxaliplatin,OV90,6.787011
29603,P22077,OV90,6.953045
29604,PCI-34051,OV90,5.42994
29605,PD0325901,OV90,-1.520328
29606,PD173074,OV90,6.72882
29607,PFI-1,OV90,5.243525
29608,PFI3,OV90,5.645372
29609,PLX-4720,OV90,5.285382
29610,POMHEX,OV90,2.825336
29611,PRIMA-1MET,OV90,7.367947
29612,Paclitaxel,OV90,-0.509881
29613,Palbociclib,OV90,6.250456
29614,Picolinici-acid,OV90,6.157619
29615,Pictilisib,OV90,3.274764
29616,Podophyllotoxin bromide,OV90,1.792545
29617,Pyridostatin,OV90,4.669344
29618,RO-3306,OV90,6.218231
29619,RVX-208,OV90,5.618807
29620,Rapamycin,OV90,-1.893748
29621,Romidepsin,OV90,-4.091419
29622,Rucaparib,OV90,5.522759
29623,Ruxolitinib,OV90,5.851209
29624,SB216763,OV90,6.620654
29625,SB590885,OV90,3.235285
29626,SCH772984,OV90,-0.105102
29627,SGC-CBP30,OV90,5.1404
29628,SGC0946,OV90,2.863693
29629,Sabutoclax,OV90,1.300817
29630,Sapitinib,OV90,6.660297
29631,Schweinfurthin A,OV90,3.648661
29632,Selumetinib,OV90,1.641891
29633,Sepantronium bromide,OV90,-4.699044
29634,Serdemetan,OV90,4.341739
29635,Sinularin,OV90,5.660183
29636,Sorafenib,OV90,3.170854
29637,Staurosporine,OV90,-1.640038
29638,TW 37,OV90,3.570269
29639,Talazoparib,OV90,4.046504
29640,Tamoxifen,OV90,4.869702
29641,Tanespimycin,OV90,-2.171902
29642,Taselisib,OV90,4.336995
29643,Telomerase Inhibitor IX,OV90,2.27957
29644,Temozolomide,OV90,6.809585
29645,Temsirolimus,OV90,1.283061
29646,Teniposide,OV90,2.710627
29647,Topotecan,OV90,2.018099
29648,Trametinib,OV90,-3.080735
29649,UMI-77,OV90,6.188955
29650,UNC0379,OV90,4.719411
29651,UNC0638,OV90,4.645388
29652,Ulixertinib,OV90,1.774999
29653,Uprosertib,OV90,4.29081
29654,VE-822,OV90,5.104231
29655,VE821,OV90,5.143274
29656,Veliparib,OV90,7.255102
29657,Venetoclax,OV90,3.784861
29658,Vinblastine,OV90,-2.988943
29659,Vincristine,OV90,0.478101
29660,Vinorelbine,OV90,-0.844914
29661,Vismodegib,OV90,6.0994
29662,Vorinostat,OV90,3.279973
29663,WEHI-539,OV90,3.031662
29664,WIKI4,OV90,5.768066
29665,Wee1 Inhibitor,OV90,4.827021
29666,XAV939,OV90,5.334393
29667,ZM447439,OV90,4.699546
29668,Zoledronate,OV90,5.348591
29669,alpha-lipoic acid,OV90,8.737377
29670,glutathione,OV90,10.689765
29671,5-Fluorouracil,NCIH841,5.951494
29672,5-azacytidine,NCIH841,2.733123
29673,A-366,NCIH841,4.638491
29674,ABT737,NCIH841,2.686886
29675,AGI-5198,NCIH841,4.234314
29676,AGI-6780,NCIH841,3.690013
29677,AGK2,NCIH841,2.733958
29678,AMG-319,NCIH841,4.795551
29679,AT13148,NCIH841,4.992851
29680,AZ6102,NCIH841,2.271757
29681,AZ960,NCIH841,1.800703
29682,AZD1208,NCIH841,5.735039
29683,AZD1332,NCIH841,3.832092
29684,AZD2014,NCIH841,1.673888
29685,AZD3759,NCIH841,2.628256
29686,AZD4547,NCIH841,4.38394
29687,AZD5153,NCIH841,1.551934
29688,AZD5363,NCIH841,2.76463
29689,AZD5438,NCIH841,2.69615
29690,AZD5582,NCIH841,3.622534
29691,AZD5991,NCIH841,3.400646
29692,AZD6738,NCIH841,2.49696
29693,AZD7762,NCIH841,1.513258
29694,AZD8055,NCIH841,0.044982
29695,AZD8186,NCIH841,4.532244
29696,Acetalax,NCIH841,4.05403
29697,Afatinib,NCIH841,1.83148
29698,Afuresertib,NCIH841,2.94727
29699,Alisertib,NCIH841,0.206293
29700,Alpelisib,NCIH841,4.255914
29701,Avagacestat,NCIH841,4.653858
29702,Axitinib,NCIH841,1.947
29703,BI-2536,NCIH841,-1.309496
29704,BIBR-1532,NCIH841,3.882108
29705,BMS-345541,NCIH841,3.125335
29706,Bleomycin (50 uM),NCIH841,3.059353
29707,Bortezomib,NCIH841,-4.011515
29708,Bosutinib,NCIH841,3.666815
29709,Bromosporine,NCIH841,3.290108
29710,Buparlisib,NCIH841,1.127531
29711,CPI-637,NCIH841,5.375619
29712,CZC24832,NCIH841,5.580415
29713,Camptothecin,NCIH841,-1.111011
29714,Carmustine,NCIH841,6.010365
29715,Cediranib,NCIH841,3.053146
29716,Cisplatin,NCIH841,3.938055
29717,Crizotinib,NCIH841,2.806415
29718,Cytarabine,NCIH841,2.237086
29719,Dabrafenib,NCIH841,5.721794
29720,Dacarbazine,NCIH841,5.488582
29721,Dactolisib,NCIH841,-1.641261
29722,Daporinad,NCIH841,-3.545875
29723,Dasatinib,NCIH841,3.945961
29724,Dihydrorotenone,NCIH841,-0.62891
29725,Docetaxel,NCIH841,-4.52921
29726,Doramapimod,NCIH841,5.783016
29727,EPZ004777,NCIH841,5.27163
29728,EPZ5676,NCIH841,6.195142
29729,Elephantin,NCIH841,4.080842
29730,Entinostat,NCIH841,4.083259
29731,Entospletinib,NCIH841,3.90087
29732,Epirubicin,NCIH841,-0.478651
29733,Erlotinib,NCIH841,2.539874
29734,Foretinib,NCIH841,0.707958
29735,Fulvestrant,NCIH841,3.723239
29736,GNE-317,NCIH841,0.423003
29737,GSK-LSD1,NCIH841,3.498477
29738,GSK1904529A,NCIH841,4.5319
29739,GSK2110183B,NCIH841,4.887475
29740,GSK2578215A,NCIH841,4.710048
29741,GSK2606414,NCIH841,3.193036
29742,GSK2801,NCIH841,5.229698
29743,GSK2830371,NCIH841,5.844528
29744,GSK591,NCIH841,4.321652
29745,GW441756,NCIH841,4.183502
29746,Gallibiscoquinazole,NCIH841,2.758062
29747,Gefitinib,NCIH841,4.143996
29748,Gemcitabine,NCIH841,1.538913
29749,I-BET-762,NCIH841,4.052904
29750,I-BRD9,NCIH841,4.907504
29751,ICL-SIRT078,NCIH841,5.450699
29752,IWP-2,NCIH841,2.98599
29753,Ibrutinib,NCIH841,5.673367
29754,Ipatasertib,NCIH841,4.23103
29755,Irinotecan,NCIH841,4.252724
29756,JNK Inhibitor VIII,NCIH841,5.792688
29757,JQ1,NCIH841,3.674644
29758,KRAS (G12C) Inhibitor-12,NCIH841,4.478194
29759,KU-55933,NCIH841,4.988888
29760,L-Oxonoreleagnine,NCIH841,2.907854
29761,LCL161,NCIH841,5.812659
29762,LGK974,NCIH841,3.651531
29763,LJI308,NCIH841,5.680917
29764,LY2109761,NCIH841,6.055483
29765,Lapatinib,NCIH841,4.752086
29766,Leflunomide,NCIH841,4.851807
29767,Lenalidomide,NCIH841,5.38158
29768,Lestaurtinib,NCIH841,1.539713
29769,Linsitinib,NCIH841,3.930756
29770,MG-132,NCIH841,-0.961252
29771,MIM1,NCIH841,3.467038
29772,MIRA-1,NCIH841,4.993989
29773,MK-1775,NCIH841,0.440767
29774,MK-2206,NCIH841,4.077436
29775,MK-8776,NCIH841,4.856388
29776,ML323,NCIH841,4.007259
29777,MN-64,NCIH841,5.391614
29778,Methotrexate,NCIH841,1.051782
29779,Mitoxantrone,NCIH841,2.099034
29780,Motesanib,NCIH841,5.844528
29781,Mycophenolic acid,NCIH841,2.270314
29782,NVP-ADW742,NCIH841,4.662797
29783,Navitoclax,NCIH841,2.267967
29784,Nelarabine,NCIH841,6.145684
29785,Nilotinib,NCIH841,3.678602
29786,Niraparib,NCIH841,5.703363
29787,Nutlin-3a (-),NCIH841,4.982188
29788,OF-1,NCIH841,3.610712
29789,OSI-027,NCIH841,3.442901
29790,OTX015,NCIH841,4.280198
29791,Obatoclax Mesylate,NCIH841,0.617319
29792,Olaparib,NCIH841,4.45915
29793,Osimertinib,NCIH841,2.057604
29794,Oxaliplatin,NCIH841,5.127269
29795,P22077,NCIH841,5.840942
29796,PCI-34051,NCIH841,4.24112
29797,PD0325901,NCIH841,2.752812
29798,PD173074,NCIH841,5.249816
29799,PFI3,NCIH841,5.901784
29800,PLX-4720,NCIH841,4.79833
29801,POMHEX,NCIH841,0.270104
29802,PRIMA-1MET,NCIH841,6.751088
29803,Paclitaxel,NCIH841,-4.035859
29804,Palbociclib,NCIH841,3.914266
29805,Picolinici-acid,NCIH841,5.841577
29806,Pictilisib,NCIH841,1.794071
29807,Podophyllotoxin bromide,NCIH841,-1.247163
29808,Pyridostatin,NCIH841,2.579866
29809,RO-3306,NCIH841,3.899924
29810,RVX-208,NCIH841,5.986253
29811,Rapamycin,NCIH841,-1.02591
29812,Romidepsin,NCIH841,-4.727528
29813,Rucaparib,NCIH841,3.778998
29814,Ruxolitinib,NCIH841,5.731443
29815,SB216763,NCIH841,5.714534
29816,SCH772984,NCIH841,4.408925
29817,SGC-CBP30,NCIH841,3.900796
29818,Sabutoclax,NCIH841,-0.308593
29819,Sapitinib,NCIH841,4.490868
29820,Schweinfurthin A,NCIH841,2.996788
29821,Selumetinib,NCIH841,4.905564
29822,Sepantronium bromide,NCIH841,-6.396768
29823,Serdemetan,NCIH841,4.615482
29824,Sinularin,NCIH841,3.649199
29825,Sorafenib,NCIH841,2.440426
29826,Staurosporine,NCIH841,-1.810087
29827,TW 37,NCIH841,0.60864
29828,Talazoparib,NCIH841,5.079646
29829,Tamoxifen,NCIH841,3.319111
29830,Tanespimycin,NCIH841,-0.025868
29831,Taselisib,NCIH841,2.717638
29832,Telomerase Inhibitor IX,NCIH841,-0.099288
29833,Temozolomide,NCIH841,6.475583
29834,Temsirolimus,NCIH841,1.343014
29835,Teniposide,NCIH841,0.720228
29836,Topotecan,NCIH841,1.521904
29837,Trametinib,NCIH841,1.950243
29838,UMI-77,NCIH841,1.951648
29839,UNC0379,NCIH841,3.693239
29840,UNC0638,NCIH841,5.064515
29841,Ulixertinib,NCIH841,3.343398
29842,Uprosertib,NCIH841,4.906607
29843,VE-822,NCIH841,4.633202
29844,VE821,NCIH841,3.985482
29845,Veliparib,NCIH841,5.633785
29846,Venetoclax,NCIH841,2.780925
29847,Vinblastine,NCIH841,-5.343081
29848,Vincristine,NCIH841,-3.121602
29849,Vinorelbine,NCIH841,-3.207533
29850,Vismodegib,NCIH841,4.148748
29851,Vorinostat,NCIH841,1.978955
29852,WEHI-539,NCIH841,3.816821
29853,WIKI4,NCIH841,3.260482
29854,Wee1 Inhibitor,NCIH841,2.15198
29855,XAV939,NCIH841,5.2408
29856,Zoledronate,NCIH841,4.192875
29857,5-Fluorouracil,KLE,6.311508
29858,5-azacytidine,KLE,3.205196
29859,A-366,KLE,7.202318
29860,ABT737,KLE,1.594342
29861,AGI-5198,KLE,6.517079
29862,AGI-6780,KLE,4.867352
29863,AGK2,KLE,4.683905
29864,AMG-319,KLE,5.14193
29865,AT13148,KLE,5.927772
29866,AZ6102,KLE,1.923454
29867,AZ960,KLE,3.756297
29868,AZD1208,KLE,7.11165
29869,AZD1332,KLE,5.092416
29870,AZD2014,KLE,3.696251
29871,AZD3759,KLE,2.409724
29872,AZD4547,KLE,5.092347
29873,AZD5153,KLE,1.888023
29874,AZD5363,KLE,3.624984
29875,AZD5438,KLE,4.829569
29876,AZD5582,KLE,3.882409
29877,AZD5991,KLE,6.539748
29878,AZD6738,KLE,3.343125
29879,AZD7762,KLE,1.411535
29880,AZD8055,KLE,-0.182339
29881,AZD8186,KLE,1.550094
29882,Acetalax,KLE,7.688992
29883,Afatinib,KLE,0.962021
29884,Afuresertib,KLE,4.417353
29885,Alisertib,KLE,2.768912
29886,Alpelisib,KLE,5.761441
29887,Avagacestat,KLE,6.916269
29888,Axitinib,KLE,6.796346
29889,BI-2536,KLE,-0.022945
29890,BIBR-1532,KLE,5.185637
29891,BMS-345541,KLE,3.915194
29892,Bleomycin (50 uM),KLE,5.386235
29893,Bortezomib,KLE,-4.6727
29894,Bosutinib,KLE,4.111861
29895,Bromosporine,KLE,1.816101
29896,Buparlisib,KLE,1.247242
29897,CPI-637,KLE,4.424917
29898,CZC24832,KLE,5.999833
29899,Camptothecin,KLE,1.150353
29900,Carmustine,KLE,8.217728
29901,Cediranib,KLE,3.109827
29902,Cisplatin,KLE,5.386369
29903,Crizotinib,KLE,7.801902
29904,Cytarabine,KLE,5.184092
29905,Dabrafenib,KLE,3.873251
29906,Dacarbazine,KLE,6.505873
29907,Dactolisib,KLE,-1.182093
29908,Dasatinib,KLE,-1.197567
29909,Dihydrorotenone,KLE,2.625149
29910,Docetaxel,KLE,0.040081
29911,Doramapimod,KLE,6.382048
29912,EHT-1864,KLE,5.618049
29913,EPZ004777,KLE,6.788677
29914,EPZ5676,KLE,7.38548
29915,Elephantin,KLE,4.844405
29916,Entinostat,KLE,4.811473
29917,Entospletinib,KLE,4.199224
29918,Epirubicin,KLE,0.741047
29919,Erlotinib,KLE,3.224118
29920,Foretinib,KLE,2.142466
29921,Fulvestrant,KLE,5.219931
29922,GNE-317,KLE,0.290222
29923,GSK-LSD1,KLE,2.124392
29924,GSK1904529A,KLE,4.911613
29925,GSK2110183B,KLE,5.749603
29926,GSK2578215A,KLE,6.851145
29927,GSK2606414,KLE,5.62946
29928,GSK2801,KLE,6.44115
29929,GSK2830371,KLE,6.187704
29930,GSK591,KLE,6.26693
29931,GW441756,KLE,3.576134
29932,Gallibiscoquinazole,KLE,3.182175
29933,Gefitinib,KLE,3.672943
29934,Gemcitabine,KLE,4.876712
29935,I-BET-762,KLE,2.845105
29936,I-BRD9,KLE,5.476555
29937,ICL-SIRT078,KLE,5.129643
29938,IWP-2,KLE,4.335599
29939,Ibrutinib,KLE,5.054518
29940,Ipatasertib,KLE,4.825328
29941,Irinotecan,KLE,5.571561
29942,JNK Inhibitor VIII,KLE,6.885313
29943,JQ1,KLE,1.854683
29944,KRAS (G12C) Inhibitor-12,KLE,5.713567
29945,KU-55933,KLE,6.686469
29946,L-Oxonoreleagnine,KLE,5.820801
29947,LCL161,KLE,6.849865
29948,LGK974,KLE,7.38776
29949,LJI308,KLE,6.463584
29950,LY2109761,KLE,6.355064
29951,Lapatinib,KLE,3.821923
29952,Leflunomide,KLE,5.966186
29953,Lenalidomide,KLE,7.112654
29954,Lestaurtinib,KLE,1.851793
29955,Linsitinib,KLE,4.589725
29956,MG-132,KLE,-0.968826
29957,MIM1,KLE,6.156373
29958,MIRA-1,KLE,7.185088
29959,MK-1775,KLE,1.107588
29960,MK-2206,KLE,1.18794
29961,MK-8776,KLE,5.229206
29962,ML323,KLE,5.467814
29963,MN-64,KLE,5.292461
29964,Methotrexate,KLE,4.735201
